TicketID,DateOpened,Category,ResolutionTime_Days,Status,customer_sk,year,month,day,time_sk
f7f57f59-cdab-4c3d-81f8-1333fe506c1f,2025-09-07,Other,8,Open,3130,2025,9,7,61
67d4d507-aecc-4136-9ebe-ad0319b5e98b,2025-04-07,Network Problem,6,Open,3130,2025,4,7,81
adb56561-5850-401e-a9c0-081b7348225f,2024-11-29,Billing Issue,6,Resolved,3130,2024,11,29,17
9fb5a5f3-565c-496e-b6e4-86e88ba70270,2025-06-15,Network Problem,10,Open,3131,2025,6,15,241
c5f3000c-ba36-4daf-9ac2-52cd68beaedc,2025-08-02,Service Request,6,Open,3131,2025,8,2,113
586eb6c3-ec53-4c48-bb75-db290cd965d1,2025-06-04,Service Request,10,Resolved,3131,2025,6,4,258
6635f8e9-ebec-434a-9c77-388788134edf,2025-07-23,Other,5,Resolved,3133,2025,7,23,259
b56e7885-dfe7-440a-ad08-fd684761472f,2024-10-15,Service Request,5,Open,3133,2024,10,15,155
6dd72fe4-af33-40b2-ae71-421d4221fd93,2025-01-06,Service Request,7,Open,3133,2025,1,6,332
f724c17b-9f01-45dc-b902-e7a444f4e6df,2024-12-10,Network Problem,10,Resolved,3134,2024,12,10,205
770b0f88-d137-4fd3-b797-7c2e9c97fd03,2024-10-02,Service Request,8,Open,3138,2024,10,2,12
362cc132-8907-44e7-9233-93de1d39b075,2025-07-03,Billing Issue,7,Open,3138,2025,7,3,244
7af3b3c6-05d7-4925-9a0a-44634b34c0e0,2025-08-24,Network Problem,10,Resolved,3147,2025,8,24,320
dd61689b-6a8c-4fa6-9e91-5f04c7e828f4,2025-01-14,Other,1,Resolved,3147,2025,1,14,41
ff7992dd-0c1a-4374-8ffb-d1f61da88501,2025-09-04,Billing Issue,5,Resolved,3148,2025,9,4,36
734dbf55-2adc-4502-ad7e-2c6e4e0d1973,2024-11-16,Billing Issue,5,Resolved,3148,2024,11,16,195
dc333d66-18c3-44d7-aeef-fc5ae66f6962,2025-05-05,Billing Issue,3,Open,3151,2025,5,5,164
70e9ce46-8c96-456c-94b7-3b244787de46,2025-01-27,Service Request,3,Resolved,3151,2025,1,27,270
0b47db38-61e5-451e-ba98-312c5146c90c,2025-06-19,Network Problem,9,Open,3151,2025,6,19,240
a8b18c37-b948-4b24-8989-bd9bc50c121f,2025-09-05,Service Request,3,Resolved,3156,2025,9,5,129
a835a8e8-3500-489c-9599-16d8bac5be7a,2025-09-05,Other,9,Open,3156,2025,9,5,129
ed750506-480a-4db6-a270-4dc1ff90e15c,2025-03-21,Network Problem,5,Resolved,3156,2025,3,21,167
19a5b465-bc61-4058-9cac-935e0b08d801,2025-05-23,Service Request,4,Resolved,3158,2025,5,23,106
e99e0ab4-5e4a-450c-a1cd-c15dc81fe3d6,2024-11-14,Other,4,Resolved,3171,2024,11,14,51
52c162f7-241b-4ce3-9d5d-10ffaea1d8a4,2024-12-15,Service Request,10,Resolved,3172,2024,12,15,271
4528ece0-2269-43ed-aa1c-0846583cb7c3,2024-12-10,Other,10,Open,3172,2024,12,10,205
e195993a-cf9e-4d30-a907-3ca8cdc984cb,2025-05-14,Network Problem,10,Open,3172,2025,5,14,223
cb6b6867-4c8d-4ae3-9511-b687db04d2b6,2024-09-17,Billing Issue,2,Open,3173,2024,9,17,331
59a4f7f3-259b-4c93-b71f-638ecffa7dc8,2024-09-18,Network Problem,6,Open,3185,2024,9,18,1
f67ef816-4f43-4188-881b-2f4a79a213a6,2025-09-08,Other,4,Resolved,3185,2025,9,8,287
e612b9f7-b381-4d25-a929-1ab42a06739a,2025-06-09,Billing Issue,2,Open,3185,2025,6,9,233
7b85045d-836c-44a9-bcb8-4692e8539fdd,2024-10-31,Service Request,8,Open,3186,2024,10,31,178
00a390f2-2df9-4240-bc06-30f42278e458,2025-07-01,Billing Issue,2,Resolved,3186,2025,7,1,154
907a6b86-4d9e-4f02-b6bc-2495f2e1f56f,2024-10-19,Service Request,4,Open,3188,2024,10,19,251
b35166f5-e892-44f0-a61f-fefebbe703f9,2025-07-19,Other,10,Resolved,3188,2025,7,19,293
ab12c3b3-d6e5-45e4-8155-99de98f760f0,2025-07-19,Other,6,Open,3190,2025,7,19,293
bb6dd1ab-94a7-4748-97bc-db337f0c44b8,2025-07-28,Other,10,Resolved,3190,2025,7,28,283
1c602389-9417-4ce6-a11a-877b1207a0f3,2025-04-13,Other,8,Resolved,3190,2025,4,13,94
7a5006d7-5d8a-4ee4-9a59-67f04e9f545f,2025-02-19,Service Request,5,Open,3192,2025,2,19,348
44b5e440-aa3a-4bbf-881b-0eb4f62e2bf9,2024-12-10,Service Request,10,Resolved,3203,2024,12,10,205
471e0853-0480-4066-bdf8-7d2f93f5ed7a,2025-06-12,Other,10,Resolved,3203,2025,6,12,290
68e0290b-757d-4f30-94fe-4a4b69a42efb,2025-06-17,Network Problem,2,Resolved,3203,2025,6,17,112
1e7dbd51-549c-45d9-98f5-8c4edd5884a9,2025-06-24,Network Problem,5,Open,3204,2025,6,24,216
52ac6219-40f5-4188-95e8-2f4447e1b2c1,2025-08-09,Other,10,Resolved,3204,2025,8,9,303
34934cdd-dddb-4910-bae5-f1f3b8319a04,2025-08-13,Network Problem,7,Resolved,3206,2025,8,13,43
5c781e82-c24e-4c88-859e-e1f9a23f4b18,2025-06-11,Billing Issue,5,Open,3206,2025,6,11,188
36376902-7d6e-42fb-88af-682308514718,2025-06-07,Network Problem,2,Open,3209,2025,6,7,261
d5347d44-a116-49a6-b686-ef1dfb83daed,2025-02-01,Other,1,Resolved,3209,2025,2,1,4
737de120-b0f8-41b5-bf31-fd1b64a351c8,2025-05-18,Service Request,10,Open,3214,2025,5,18,166
c7abb369-391a-4492-a116-41ad1feca1e8,2024-11-13,Network Problem,6,Open,3214,2024,11,13,157
35bcca71-5970-4a53-876c-36f064033f18,2025-03-14,Service Request,1,Open,3222,2025,3,14,126
16cf0ea3-9de7-43ee-9773-f961fa5332a6,2025-08-23,Billing Issue,10,Resolved,3225,2025,8,23,198
0d158cd6-ade3-4c29-a08f-05a75a663bb5,2025-04-05,Service Request,1,Open,3225,2025,4,5,98
9914bd00-74a4-4c8f-9d4b-370640092a6b,2025-03-23,Network Problem,5,Resolved,3225,2025,3,23,9
044d449f-1a5b-46a0-be7f-0245526c960b,2025-06-09,Other,2,Open,3228,2025,6,9,233
aef04064-a15a-49b8-8be4-39fac171aeb4,2025-04-30,Network Problem,5,Resolved,3231,2025,4,30,310
7c5e3b8d-c6b9-4f1d-8943-f40d6b4d6203,2024-10-06,Other,7,Open,3234,2024,10,6,319
6fef1d9d-7c00-4993-aba8-2ec8783fc617,2025-05-22,Network Problem,8,Open,3237,2025,5,22,132
3d21ee82-4227-4c68-9fba-204ef955ceec,2024-12-18,Other,7,Open,3243,2024,12,18,124
d036f79a-9c15-4acb-bb38-54d26a7bbfe6,2025-02-07,Service Request,4,Open,3250,2025,2,7,357
175dd215-835c-4516-b4cf-40d36910f31e,2025-01-27,Service Request,2,Resolved,3251,2025,1,27,270
97ab7d3c-6c37-4aaf-b75b-f082f4560192,2025-01-28,Service Request,5,Resolved,3252,2025,1,28,59
9f49a48d-0526-4707-8ead-d567b0fb4193,2025-03-04,Network Problem,5,Resolved,3252,2025,3,4,142
f440515c-86f7-4721-8549-06824786c27e,2024-10-13,Other,9,Open,3261,2024,10,13,354
062da1b9-2d9e-484f-850c-7b65b832cb5b,2024-09-20,Service Request,7,Open,3262,2024,9,20,228
da1f833c-3880-46f0-9778-4a4cfb641c23,2024-10-15,Other,9,Resolved,3262,2024,10,15,155
1a9d3e73-ba94-4ac8-85fd-30f0a918f4a8,2025-05-29,Billing Issue,10,Resolved,3262,2025,5,29,99
cbd128e3-a950-4603-8d98-1e2cdca7eb15,2024-09-11,Network Problem,7,Open,3264,2024,9,11,262
594d6a5a-a694-433e-9360-cc5e8d92680a,2025-01-20,Network Problem,2,Resolved,3264,2025,1,20,181
f4f1fd5c-ca54-4497-ba41-ed7407597d75,2024-09-08,Other,8,Open,3264,2024,9,8,90
1105b931-7b39-4141-82ac-c470e49f7d61,2024-09-23,Service Request,1,Open,3267,2024,9,23,221
9a8c3b29-d3ca-419f-b219-24d9205668d4,2025-09-01,Other,2,Resolved,3267,2025,9,1,174
3d3485f4-0cd6-47b4-9ac8-01b715696ec2,2025-05-30,Network Problem,7,Open,3267,2025,5,30,30
b38c6a44-529a-4087-b19a-068dd10dde33,2025-09-06,Service Request,10,Open,3268,2025,9,6,250
371a3d16-1e3b-40a9-b215-d7aebc1ae3bd,2025-06-12,Network Problem,10,Open,3268,2025,6,12,290
b9c62ae2-e0a3-4211-a3e6-806025863ab6,2024-10-21,Other,5,Resolved,3268,2024,10,21,326
95764a18-685d-45fb-b045-ab470613b929,2025-01-26,Billing Issue,4,Resolved,3275,2025,1,26,137
ea39260a-b6d4-4b4a-b649-e2e914bb2db1,2025-05-20,Network Problem,9,Resolved,3275,2025,5,20,86
d1074585-2261-4cac-b78c-35658f054303,2024-10-18,Network Problem,7,Resolved,3275,2024,10,18,62
adddb24e-2ca9-4186-96ac-40d04fdb66ea,2025-05-21,Service Request,3,Resolved,3279,2025,5,21,109
7f86666b-95db-46c6-9bc6-d2f934e19942,2024-11-15,Service Request,7,Resolved,3279,2024,11,15,48
9fa6b7b7-d83a-4dfa-8327-2d9feac07309,2025-08-01,Service Request,9,Open,3279,2025,8,1,139
10c301ad-d40f-47b8-bf93-d79113497279,2025-03-18,Network Problem,6,Open,3280,2025,3,18,186
ba939762-5336-41b1-9679-e017f2cea1a9,2025-06-29,Other,2,Resolved,3280,2025,6,29,2
bdd32adb-648c-46b0-99be-3123655fc5bd,2025-03-16,Billing Issue,6,Resolved,3281,2025,3,16,22
77f44357-0ebd-439a-a5c7-dff7aa96eac1,2025-02-05,Service Request,9,Open,3281,2025,2,5,13
4fcbf49e-f33c-4060-9e79-7f5bb3f382be,2024-10-02,Billing Issue,7,Open,3288,2024,10,2,12
f8150265-6b78-4261-aa83-0b95208985db,2025-07-07,Billing Issue,1,Open,3288,2025,7,7,150
69c7cd93-e3d5-461c-bb5d-d975998c6c22,2024-12-25,Service Request,5,Resolved,3291,2024,12,25,229
a82f3cce-d5da-4c33-95cb-a9ebfa37abe5,2024-11-23,Other,8,Resolved,3293,2024,11,23,11
66ebbd5e-176c-4949-91b1-74401f762648,2025-05-26,Network Problem,4,Resolved,3293,2025,5,26,53
3c1ae5e1-f2f9-41a1-8518-c049950e5e12,2025-03-03,Other,7,Open,3295,2025,3,3,37
ad84e960-9886-4191-b590-a0642179ce89,2024-12-18,Other,7,Open,3297,2024,12,18,124
86683583-a540-4260-8720-06976ebb7c40,2025-08-05,Network Problem,3,Open,3297,2025,8,5,66
12854ced-49c0-4e1f-b913-1e48957e718b,2025-07-23,Network Problem,6,Open,3301,2025,7,23,259
dc09c5f9-1edd-4ed9-a00b-dfd1cda5852e,2025-08-09,Other,5,Open,3301,2025,8,9,303
cc8d00fc-de35-44b3-bd16-4657afb88db7,2025-09-08,Network Problem,10,Open,3302,2025,9,8,287
38c542ac-2cff-49f7-85b2-a51d2212e912,2025-08-06,Other,2,Resolved,3302,2025,8,6,349
23202246-01c0-40d9-9e2f-e40a4fd4dfca,2024-10-13,Service Request,5,Open,3304,2024,10,13,354
0186cc00-59c7-4343-89ac-74e5eb452f23,2024-09-12,Billing Issue,6,Resolved,3304,2024,9,12,75
baf3625f-7cc9-435b-b365-b5c4d97e61b2,2024-12-16,Billing Issue,4,Resolved,3304,2024,12,16,153
562a16d5-30e6-422a-8eb9-12327b25e318,2024-10-14,Other,7,Open,3306,2024,10,14,298
fa31da11-2c73-453a-b736-11b5e383ed18,2025-08-23,Other,5,Resolved,3311,2025,8,23,198
879030f0-0d2d-4f85-b5b7-7aa3b587c833,2025-06-09,Service Request,4,Open,3311,2025,6,9,233
b2d0dc82-724e-4c15-bfbe-b1e9f418746f,2025-01-30,Network Problem,6,Resolved,3311,2025,1,30,210
23d21971-5aea-431d-b035-8458f5545449,2025-05-25,Network Problem,5,Resolved,3322,2025,5,25,342
1fc6485e-a013-4742-b55b-b10190d8f545,2025-05-19,Network Problem,8,Resolved,3322,2025,5,19,254
55de9c3a-bd46-4bbe-b664-41a7ed9a0c23,2024-10-30,Service Request,1,Open,3326,2024,10,30,288
3024581b-7fef-437a-9bfa-c860c840d1b5,2025-02-04,Billing Issue,9,Resolved,3327,2025,2,4,144
10b14dfe-7627-446f-aaf9-a43450a69b8c,2024-10-01,Billing Issue,9,Resolved,3327,2024,10,1,92
c1057b17-7917-4d4e-9f06-4bd8ad9a0a67,2024-11-16,Billing Issue,3,Resolved,3336,2024,11,16,195
89045cda-57d6-4c3d-ac3a-1f5ff4664467,2025-07-30,Service Request,1,Open,3336,2025,7,30,127
1fa6f417-b2c2-4721-91fa-d62f581f09ac,2025-09-08,Billing Issue,3,Resolved,3341,2025,9,8,287
ff91c9fb-c812-444e-ac06-15363aec93d0,2025-05-08,Network Problem,4,Resolved,3343,2025,5,8,231
414bdf5e-e733-4f2c-b519-4ae52b764dae,2025-01-11,Network Problem,4,Open,3348,2025,1,11,333
33111e41-08ae-41fa-8309-c9a79bb446bf,2024-12-15,Service Request,8,Open,3350,2024,12,15,271
6af33326-5c98-4cdf-b82c-e217dc310eba,2025-04-14,Service Request,8,Open,3350,2025,4,14,352
c3c29c00-3c17-491d-8669-d5bd7ec6e69a,2025-07-22,Other,10,Resolved,3350,2025,7,22,182
19c3859d-85d7-4bf7-951a-2a4fcd1cd302,2025-04-17,Billing Issue,8,Resolved,3352,2025,4,17,10
bc001f4a-cd59-434b-ab53-ebbac00c4a8d,2025-03-03,Network Problem,5,Resolved,3355,2025,3,3,37
e04a3555-0e8f-4ec2-b608-eac321ebb6f6,2024-11-19,Network Problem,2,Resolved,3355,2024,11,19,292
88d181a2-f145-44e0-bb42-2d81b5b85fa3,2025-03-22,Other,3,Open,3355,2025,3,22,296
ca78513e-85e2-4063-888a-178b928844ab,2025-04-15,Service Request,9,Resolved,3357,2025,4,15,346
1ee3b0e7-1647-49bf-8af3-b8fbaf928b97,2025-02-20,Service Request,9,Open,3357,2025,2,20,285
5a7333fc-84d0-4e6a-a436-d7051f574e06,2025-02-02,Service Request,5,Open,3357,2025,2,2,337
5f229cec-a56e-4b9f-a2f2-92d9d0be62f4,2024-11-03,Other,10,Resolved,3363,2024,11,3,304
a0405878-eb34-4529-98d7-7f7c0ea15639,2024-12-10,Billing Issue,1,Open,3365,2024,12,10,205
4a6d8b0b-4f0c-49af-b70a-e048ec5e3a99,2025-03-25,Billing Issue,10,Resolved,3365,2025,3,25,230
841b0c3a-cdc2-4d77-bbe0-21d83d27acb1,2024-09-16,Billing Issue,6,Resolved,3365,2024,9,16,295
6dfb11b5-f0c4-4083-a20d-08ae6936e262,2025-01-05,Other,4,Open,3366,2025,1,5,238
2743c223-c5ac-434c-9111-a416b9bb205a,2024-12-21,Service Request,2,Open,3366,2024,12,21,209
fc394dab-3362-48df-b934-819d1de08106,2024-11-23,Network Problem,7,Resolved,3366,2024,11,23,11
f042c136-ee84-42e9-ada0-18bdb51eba2f,2025-02-17,Network Problem,6,Resolved,3367,2025,2,17,96
c0054a24-ab31-4ffa-9667-1492f41ac83a,2024-11-25,Network Problem,10,Open,3367,2024,11,25,7
2cbeb92c-0de7-4916-bbdc-0c6bca603b3c,2025-09-04,Network Problem,2,Resolved,3367,2025,9,4,36
fc4d5321-5230-484f-8692-f09c93c9c15d,2025-08-15,Service Request,3,Open,3371,2025,8,15,355
5a44e684-403a-4324-b963-57ee88147677,2025-03-17,Billing Issue,1,Resolved,3371,2025,3,17,226
8229250d-878a-4b06-a38b-d2a2cb23e912,2024-11-08,Service Request,3,Open,3371,2024,11,8,146
a5b3b5bf-9ace-4249-8b2f-ccc84059f3be,2025-06-24,Billing Issue,3,Open,3377,2025,6,24,216
93e286e1-b244-46b5-95b9-3e130b59974f,2025-06-01,Network Problem,2,Resolved,3377,2025,6,1,192
3d6c1bea-83b9-47cb-9907-4c5eb3e76aef,2025-05-14,Network Problem,4,Open,3379,2025,5,14,223
1636ceb6-b913-4c11-8753-c4624f8d6ef3,2025-07-22,Service Request,4,Open,3381,2025,7,22,182
0dba46cd-ae35-4213-bd68-f29fa054aa69,2025-08-21,Billing Issue,3,Open,3381,2025,8,21,206
fd0dd98c-8b36-45f7-8dec-374d85c62bfd,2025-04-17,Network Problem,10,Resolved,3381,2025,4,17,10
940d918e-cefe-45da-823a-1eeba5aba855,2024-12-27,Network Problem,4,Open,3386,2024,12,27,199
f278bfbf-5bfa-4aea-9989-e27a3c8c11a7,2025-06-04,Billing Issue,10,Open,3386,2025,6,4,258
4f403fa3-c0d6-4d89-bd6b-0b6d9b61dcf6,2024-09-27,Billing Issue,1,Resolved,3386,2024,9,27,307
c81d9345-ce14-48c7-87c7-28c472429a85,2024-12-01,Other,2,Resolved,3389,2024,12,1,23
2b530dd1-36f8-4a54-9629-b832ed0ee87f,2025-09-03,Service Request,7,Resolved,3390,2025,9,3,158
24efbf82-fd90-4578-8980-8c2c36afa17c,2025-07-11,Network Problem,3,Open,3390,2025,7,11,177
a8573f39-484c-426a-8a40-f29834a8bf36,2024-12-30,Service Request,3,Open,3390,2024,12,30,60
33e9c3e2-8001-425b-af51-55afc55f9677,2025-07-04,Billing Issue,5,Open,3394,2025,7,4,294
6c0af7c2-cdaa-4f59-930d-fc262adcb1bf,2025-08-25,Network Problem,7,Open,3394,2025,8,25,119
ed854f92-460c-4287-95ac-e6d01e20ba19,2025-02-06,Service Request,3,Open,3394,2025,2,6,24
646609a8-4450-4e81-82f4-09caefca9cbb,2025-01-25,Service Request,1,Resolved,3395,2025,1,25,339
cf893d5d-f823-4370-89be-7eb5174722e8,2025-07-06,Billing Issue,4,Open,3395,2025,7,6,274
d12e6b74-5398-414b-a1ba-d50491e6f4b2,2025-03-10,Billing Issue,10,Open,3402,2025,3,10,123
d7113d6c-5eb1-4b04-aad5-d6b2c9ec9b76,2024-12-12,Network Problem,4,Open,3402,2024,12,12,31
00839d9a-d445-4b90-bbc0-6b43545ecd72,2024-09-15,Billing Issue,10,Resolved,3402,2024,9,15,243
8160dcf5-d310-43f7-9601-ec46ba7d95c6,2025-05-01,Service Request,2,Open,3406,2025,5,1,347
44a9a457-bcab-4a47-816f-b790278efa24,2025-01-23,Billing Issue,8,Resolved,3406,2025,1,23,280
1bc4d2ae-ca42-4a35-ae3b-7029b967b68f,2025-03-21,Service Request,10,Resolved,3414,2025,3,21,167
de355559-db3c-4683-87d6-1dd225c469e0,2025-04-20,Billing Issue,8,Resolved,3415,2025,4,20,104
86808e22-10e4-4b16-840f-aca079e6415b,2024-10-26,Billing Issue,10,Open,3417,2024,10,26,286
513cfaf9-d6a6-4ea0-bd0d-cf4ec48d43d3,2025-06-25,Network Problem,9,Resolved,3417,2025,6,25,297
afba2a22-8e57-43ee-a060-1f6c4b1044e4,2025-02-26,Other,10,Resolved,3417,2025,2,26,102
2868bf6d-f6c2-44e3-9f88-1b42a0283005,2025-06-01,Service Request,10,Open,3425,2025,6,1,192
7e9a894f-13c8-491f-a932-10b0cc95c4e0,2025-03-20,Billing Issue,7,Open,3425,2025,3,20,257
f73c166b-ab39-4da4-a3fb-c34d1d5b5ede,2025-08-02,Network Problem,3,Resolved,3425,2025,8,2,113
cf061dab-29f2-4ec4-bc1c-9b681b71370c,2024-11-28,Other,2,Open,3426,2024,11,28,273
264bc730-af33-4f80-8740-56a79fa81071,2024-11-18,Other,5,Resolved,3426,2024,11,18,135
e8b84191-0a2d-452c-8061-9b8ce0768a7a,2024-12-16,Network Problem,3,Open,3427,2024,12,16,153
28980b82-3785-44ef-bf5c-517c77b0a7fa,2025-05-21,Network Problem,5,Open,3428,2025,5,21,109
78f1baa6-7692-4cef-9acd-14b8a5b370a6,2025-08-12,Service Request,3,Resolved,3428,2025,8,12,363
2b578c70-4a7f-457b-bf72-47b8bc613003,2024-09-19,Other,6,Resolved,3432,2024,9,19,148
c8082516-ba15-4547-95d6-5c6790d0679b,2025-03-20,Other,6,Resolved,3433,2025,3,20,257
958e7b2d-14b0-45aa-af92-c85712529055,2025-09-02,Billing Issue,6,Resolved,3437,2025,9,2,364
b7851408-4b5d-4a5d-bb16-e3f80909e9c3,2024-09-22,Billing Issue,10,Resolved,3438,2024,9,22,57
129121f0-caca-4f22-82da-08899b6fe191,2025-07-12,Billing Issue,3,Resolved,3449,2025,7,12,122
8ea1e571-f3ae-4410-95ec-1e7277268073,2024-10-30,Billing Issue,3,Resolved,3449,2024,10,30,288
f4a50193-191d-404f-9387-5ec0e8b0948b,2024-11-21,Other,1,Open,3449,2024,11,21,224
f3716ba3-5922-4fc5-be9e-c36b4a39588c,2025-05-02,Other,3,Open,3456,2025,5,2,55
34443914-25b8-4148-b354-58e3098f21c5,2024-12-19,Billing Issue,5,Resolved,3456,2024,12,19,358
a54028a2-2f37-4d79-8185-5023bc0c482f,2025-08-25,Network Problem,10,Resolved,3456,2025,8,25,119
3b5d9b7d-1f61-47ee-a28f-90c76aa7b9d3,2025-05-26,Network Problem,8,Resolved,3468,2025,5,26,53
76f66c0a-4f2b-4f27-838e-ab5bb0041b56,2025-02-10,Network Problem,7,Open,3468,2025,2,10,42
529d66e1-3a08-4b40-883b-4079704f48d1,2024-10-06,Service Request,5,Open,3468,2024,10,6,319
a0906c4a-8e75-4847-bca6-ea8b8f3bda4f,2025-01-03,Billing Issue,1,Resolved,3470,2025,1,3,359
57a254f3-efc8-4080-aee3-f581cc1e91a9,2025-02-11,Network Problem,7,Open,3470,2025,2,11,322
6b1c6c92-e3e6-457d-a6c5-b3f9a273ac24,2024-11-10,Other,5,Resolved,3470,2024,11,10,264
beb5f5d9-90c1-470f-93c0-821d49025787,2025-01-10,Billing Issue,4,Open,3471,2025,1,10,133
e7669b62-eb12-4d4e-b9f7-84e65aefcd93,2024-10-13,Other,9,Resolved,3471,2024,10,13,354
b0e6598e-2d45-4891-a8a8-f28bc61a93a0,2024-11-19,Billing Issue,2,Resolved,3476,2024,11,19,292
9d74ab2f-0637-4510-83f2-bd2f29d5aca3,2024-12-06,Other,6,Open,3476,2024,12,6,227
a17e8273-e6c2-4dfd-a0e7-42141a7b52e2,2025-08-19,Service Request,2,Resolved,3482,2025,8,19,260
9ccc23fd-7250-4dc6-a105-22efe9af0262,2025-04-12,Billing Issue,1,Open,3482,2025,4,12,116
989f9eb8-b9f6-47ce-9d25-6b591cbda955,2024-11-19,Other,5,Resolved,3482,2024,11,19,292
db6f7886-d140-46b1-a6a6-7f02845b5bf6,2025-07-05,Network Problem,1,Open,3488,2025,7,5,212
2ce7df88-ea6f-4f89-a2b7-df7e5e672954,2025-08-02,Network Problem,9,Resolved,3488,2025,8,2,113
fbfada99-7494-4cc7-a077-3d8f98ead2b4,2024-11-29,Billing Issue,10,Open,3491,2024,11,29,17
7504fc73-0a1e-4c7c-8c53-ff479d14be22,2024-11-22,Other,3,Resolved,3501,2024,11,22,316
b7e4fcd8-8ddd-4ffb-8a23-24c31efd292d,2025-03-10,Service Request,4,Open,3503,2025,3,10,123
c1dde9c1-18d7-4c44-abd9-7ca2518a75ef,2024-09-22,Network Problem,4,Resolved,3505,2024,9,22,57
8f8507bb-f5d3-42c8-b5d7-665efc48efe8,2025-03-12,Network Problem,9,Open,3505,2025,3,12,64
25e58b99-aae3-417e-b01b-a668a39240c3,2025-06-26,Other,8,Resolved,3511,2025,6,26,125
0e332f4f-06c5-467e-bdc2-9c1d63cc0a88,2025-05-06,Network Problem,6,Open,3511,2025,5,6,235
1b7c2495-0531-4de6-b2db-b54f09711e9a,2025-08-14,Network Problem,6,Resolved,3511,2025,8,14,21
b8303a13-accb-48d2-a22f-23d410b1976d,2025-07-16,Other,8,Resolved,3514,2025,7,16,317
93e60fa1-cfc9-4d82-9fcd-2a7c48ebf687,2025-06-21,Billing Issue,2,Resolved,3514,2025,6,21,360
01bd08b1-a16f-4f2f-bb06-ff3c9a445c6f,2025-03-22,Service Request,9,Open,3515,2025,3,22,296
19cc6c76-5480-4a93-b0d8-e6524091602d,2024-10-04,Other,4,Resolved,3517,2024,10,4,145
407eac50-9332-40f9-9847-89a46aa81b3e,2025-07-21,Billing Issue,4,Open,3517,2025,7,21,77
b2e5f148-e619-41aa-bb0a-5f2698d7f9d7,2025-09-08,Billing Issue,6,Resolved,3520,2025,9,8,287
0eb20bb9-eb36-4db0-a5ed-a7ca3c6f5485,2024-11-04,Billing Issue,8,Resolved,3520,2024,11,4,275
c31135f9-b5c4-465d-ba7c-3a15bb9fef18,2025-01-20,Service Request,2,Open,3520,2025,1,20,181
272f7470-c0e6-4714-b593-0c431508335e,2024-12-12,Other,9,Open,3523,2024,12,12,31
cc9d4b92-0110-4426-aa15-be9d80836577,2025-08-20,Service Request,3,Resolved,3523,2025,8,20,189
f58f31ed-d693-48fb-887f-1141ef300a1e,2025-09-06,Network Problem,10,Resolved,3527,2025,9,6,250
93006508-76b3-4790-909b-d417cf7b9aee,2024-11-30,Network Problem,2,Open,3527,2024,11,30,100
5ba85aa8-b8d8-414b-acf9-771b8a3153b2,2025-06-07,Billing Issue,6,Resolved,3528,2025,6,7,261
1ba448fe-d15c-4556-9575-698e04eac34b,2024-09-10,Billing Issue,8,Resolved,3528,2024,9,10,18
1777906c-bfa8-4129-afa8-5a5240d8b3a7,2025-03-06,Service Request,2,Resolved,3528,2025,3,6,151
977e8eb1-e6aa-41ff-a1ef-10c56098ff86,2025-05-26,Billing Issue,7,Resolved,3530,2025,5,26,53
4d3dead2-6fb6-42ff-b09a-6585e941c596,2025-08-14,Billing Issue,1,Resolved,3530,2025,8,14,21
c0fc8e7f-23f4-4891-85c5-ea435f80b33e,2025-04-24,Billing Issue,2,Open,3533,2025,4,24,272
5e8f3cde-0aad-428e-b4d9-e6f4f993962e,2025-08-20,Service Request,10,Open,3537,2025,8,20,189
46d211ed-8abe-4a64-90cd-230c3306b86c,2024-10-17,Billing Issue,10,Open,3540,2024,10,17,173
8b0a9766-5198-4c5c-a51e-935446d88254,2024-12-15,Network Problem,8,Resolved,3545,2024,12,15,271
e5f4ce96-df9b-426b-a6ee-f0ab28f6169d,2025-05-18,Billing Issue,10,Open,3545,2025,5,18,166
48159e02-d5cb-4e12-a60c-0e6b07aa3a4a,2025-08-09,Other,2,Open,3545,2025,8,9,303
7ddc69ac-5f41-471a-a6ec-d4897dd6fe79,2025-08-14,Service Request,4,Open,3546,2025,8,14,21
42098427-e4c3-48c3-942d-60e994b596bb,2025-08-22,Service Request,4,Open,3546,2025,8,22,194
3aa48147-f763-4923-a76f-6e1c8e1d063a,2025-04-09,Network Problem,3,Resolved,3549,2025,4,9,311
90d8ec3c-24db-485d-aee3-3d7ace8d6512,2025-06-29,Service Request,6,Resolved,3549,2025,6,29,2
6bf96eb9-f6e8-4c1c-aace-969a57c1bd49,2025-08-03,Other,8,Open,3549,2025,8,3,120
8d075657-6f42-459f-9208-8da04822674b,2024-11-24,Service Request,1,Open,3553,2024,11,24,203
7ced349f-f93d-4ded-8e90-375bc44aba6b,2025-07-04,Network Problem,2,Resolved,3555,2025,7,4,294
872e4caf-07f3-41c9-8141-cea9919cc9b0,2025-01-23,Other,1,Open,3562,2025,1,23,280
84e6ac20-503c-49b5-ab81-a5a5fb80cefd,2024-10-24,Service Request,4,Open,3563,2024,10,24,5
e89a4a4d-479c-4a5f-9b08-a9a6dcde0de0,2025-04-24,Network Problem,4,Open,3563,2025,4,24,272
406616b1-e1da-4c8a-9902-a524f6104fc2,2025-07-14,Network Problem,10,Resolved,3563,2025,7,14,361
dca6145d-3cf0-4865-b9b5-45a3cb3f618d,2024-09-17,Other,2,Open,3569,2024,9,17,331
