PaymentID,CustomerID,date,AmountDue,AmountPaid,PaymentStatus,DelayDays,customer_sk,year,month,day,time_sk
b025b341-68da-4eb2-91eb-13033cda9f8e,6844-DZKRF,2025-06-12,20.0,0.0,Late,15,3956,2025,6,12,290
7f8ebbe7-d2c4-4e9d-aaee-522e4d41d736,6844-DZKRF,2025-06-05,100.0,100.0,Paid,0,3956,2025,6,5,35
cc2bb21d-def0-466e-b7f5-8f11df608212,6844-DZKRF,2025-04-20,70.0,70.0,Paid,0,3956,2025,4,20,104
e92358fa-9d10-4b04-b745-527ad811f7dc,6844-DZKRF,2025-02-08,35.0,35.0,Paid,0,3956,2025,2,8,117
b9033df6-0313-431e-8ebe-ad85785b63a8,9214-EKVXR,2025-01-10,35.0,0.0,Late,15,3957,2025,1,10,133
0d9728c9-d3bb-469e-a0f2-4fa85f5645ed,9214-EKVXR,2025-03-04,70.0,0.0,Late,5,3957,2025,3,4,142
b6d5ec14-c3e4-4ac0-ad6e-fe943b84d429,9214-EKVXR,2024-11-30,100.0,100.0,Paid,0,3957,2024,11,30,100
77bfb7cd-9f63-43bc-9ec4-029fd11f8046,9214-EKVXR,2025-05-16,35.0,35.0,Paid,0,3957,2025,5,16,121
e635aa12-7102-4e16-9fd4-4faec716a1be,9214-EKVXR,2024-10-30,20.0,0.0,Late,15,3957,2024,10,30,288
cdb141b1-6ebb-4760-a1aa-86f5ad4962a8,4334-HOWRP,2024-10-08,20.0,20.0,Paid,0,3958,2024,10,8,72
617a41a4-0a15-4298-8df7-874ca68c98cc,4334-HOWRP,2025-04-05,100.0,100.0,Paid,0,3958,2025,4,5,98
acd44fb2-5eb0-4953-bf8e-8f28d5efcba7,4334-HOWRP,2025-05-11,100.0,100.0,Paid,0,3958,2025,5,11,190
07c1d794-8b9c-400c-b619-f57173a290a0,4334-HOWRP,2025-04-19,35.0,0.0,Late,15,3958,2025,4,19,289
6ae75351-4e34-45da-bf1f-a9a5e46b61fc,4334-HOWRP,2025-04-02,50.0,0.0,Late,15,3958,2025,4,2,130
f1083ede-c29c-4db6-ac4e-393ba8325781,4334-HOWRP,2025-06-15,50.0,50.0,Paid,0,3958,2025,6,15,241
c95f4a7b-b975-44fb-8d8d-4f7b4ee14c02,4334-HOWRP,2025-05-26,35.0,0.0,Late,15,3958,2025,5,26,53
5990c070-ef23-4ed0-aae3-89519f551752,4334-HOWRP,2025-04-24,35.0,0.0,Late,15,3958,2025,4,24,272
359bd999-52f7-4581-9435-bbfb42de9062,4334-HOWRP,2024-09-29,50.0,0.0,Late,5,3958,2024,9,29,52
2d7b7cef-7bda-4f93-bbac-07ea8f6260be,4334-HOWRP,2024-12-19,70.0,70.0,Paid,0,3958,2024,12,19,358
592a254e-22c2-4e7f-834c-79bbadbbc95b,4334-HOWRP,2025-08-03,70.0,0.0,Late,15,3958,2025,8,3,120
d3d96aa5-517e-4e26-8cda-405c61bd4a21,7905-NJMXS,2025-04-30,70.0,0.0,Late,15,3959,2025,4,30,310
2df1990f-02ba-494d-bc10-ee7b28e6018c,7905-NJMXS,2025-03-01,50.0,0.0,Late,5,3959,2025,3,1,149
693266a8-46d1-4c4e-9c53-e74f1625068f,7905-NJMXS,2025-05-18,20.0,0.0,Late,5,3959,2025,5,18,166
6be59d1f-4d38-48d5-a847-cd4f18a924c4,7905-NJMXS,2025-07-19,35.0,35.0,Paid,0,3959,2025,7,19,293
5d598ec2-12b7-441e-8769-2c13e2c81db8,7905-NJMXS,2024-11-26,35.0,0.0,Late,5,3959,2024,11,26,180
d1355775-45fc-4ed7-beb1-d8ec459bbc12,7905-NJMXS,2025-05-22,50.0,0.0,Late,15,3959,2025,5,22,132
a6ea367b-8790-4237-b4cb-2c63bc633d13,7905-NJMXS,2025-04-28,20.0,0.0,Late,15,3959,2025,4,28,110
579c527e-f9bb-470a-9f9b-4dc1f285e20d,7905-NJMXS,2025-05-19,70.0,70.0,Paid,0,3959,2025,5,19,254
7e845239-cf1a-41ca-bb84-fdd844d2de15,7905-NJMXS,2025-07-22,100.0,0.0,Late,5,3959,2025,7,22,182
cd512fa6-8f33-4d39-a1be-eb589eb5fa24,0303-UNCIP,2024-11-24,50.0,0.0,Late,15,3960,2024,11,24,203
cde6015f-6964-48d5-8d2f-d4e662bdd56b,0303-UNCIP,2024-10-17,20.0,0.0,Late,15,3960,2024,10,17,173
ec3b5c7f-0be2-42a8-bbca-b2902a0f3cbb,0303-UNCIP,2024-09-28,100.0,0.0,Late,5,3960,2024,9,28,200
188e5af6-d582-495a-b26d-5d3502a3ba89,0303-UNCIP,2024-12-06,20.0,20.0,Paid,0,3960,2024,12,6,227
451201a7-063a-4a13-8e27-de6ae665feda,0303-UNCIP,2024-09-14,70.0,0.0,Late,5,3960,2024,9,14,334
a12e6bf7-ed3f-4943-8df3-4630b1fa23f5,0303-UNCIP,2024-09-12,70.0,0.0,Late,15,3960,2024,9,12,75
85ff5a9e-c0c4-43cf-9e78-6afd9ad2b3f8,0303-UNCIP,2025-01-21,20.0,0.0,Late,5,3960,2025,1,21,327
422f2369-7b45-47d6-8909-5a46d365005e,0303-UNCIP,2025-08-30,35.0,35.0,Paid,0,3960,2025,8,30,170
5aa7ffe9-8e36-4aaf-b8a6-768f3574124b,0303-UNCIP,2025-06-15,20.0,20.0,Paid,0,3960,2025,6,15,241
eb73ed5a-015b-461d-a57a-4138fed0e424,2675-DHUTR,2025-02-08,70.0,70.0,Paid,0,3961,2025,2,8,117
d03d0b9c-4812-4e61-a06d-2b73e4af8c45,2675-DHUTR,2025-07-14,35.0,35.0,Paid,0,3961,2025,7,14,361
a5ffc24c-63ec-4db5-b8d7-a3b68a2a4ead,2675-DHUTR,2025-04-11,20.0,20.0,Paid,0,3961,2025,4,11,269
a0ee12c4-ef73-499f-b96d-ca73176ce3c8,2675-DHUTR,2025-05-18,35.0,35.0,Paid,0,3961,2025,5,18,166
5d8a7166-f861-4555-826d-8888a50ea341,5649-ANRML,2024-11-12,70.0,70.0,Paid,0,3962,2024,11,12,353
2ea590e0-d33b-40ea-8373-f4b7cdb1dc05,5649-ANRML,2025-06-13,35.0,0.0,Late,15,3962,2025,6,13,314
77bb73eb-5435-46da-9b60-40a581beb5ec,5649-ANRML,2025-02-15,70.0,70.0,Paid,0,3962,2025,2,15,8
a5c6decb-1679-48fa-9011-b5f2ca519456,5649-ANRML,2025-08-20,100.0,0.0,Late,15,3962,2025,8,20,189
4cd045a6-1816-43dc-8b36-2834173345c9,5649-ANRML,2025-07-12,50.0,50.0,Paid,0,3962,2025,7,12,122
8785f6db-a418-4e3a-bea0-5f171d54c6d3,5649-ANRML,2024-10-06,20.0,0.0,Late,10,3962,2024,10,6,319
b13b129a-5d0c-468f-887d-40dab70e276e,5649-ANRML,2025-07-20,100.0,0.0,Late,5,3962,2025,7,20,103
628f2d4f-f6eb-47ad-8963-f4b91b69c4ca,5649-ANRML,2025-02-18,70.0,0.0,Late,5,3962,2025,2,18,71
2d55c52f-c050-4f89-a775-df157c59101b,5649-ANRML,2024-09-15,35.0,0.0,Late,15,3962,2024,9,15,243
15ca3b78-11a9-4975-a378-5f295581e119,5649-ANRML,2025-06-19,50.0,0.0,Late,5,3962,2025,6,19,240
25a89d89-1396-45f0-a706-3320884ba110,8388-FYNPZ,2025-04-30,35.0,35.0,Paid,0,3963,2025,4,30,310
0d309fa0-5243-435c-acb2-85853894f32d,8388-FYNPZ,2025-08-12,50.0,0.0,Late,10,3963,2025,8,12,363
f978695c-5506-4de4-97ce-06f405e5f62b,8388-FYNPZ,2024-09-30,50.0,0.0,Late,5,3963,2024,9,30,26
be69e925-94a5-4903-a653-eba9a341b90b,8388-FYNPZ,2025-08-19,100.0,100.0,Paid,0,3963,2025,8,19,260
8c487269-6cf0-4493-ad34-4c569ba0a88f,8388-FYNPZ,2025-08-05,70.0,70.0,Paid,0,3963,2025,8,5,66
e9617b60-7524-4489-a2e7-a05d49b202c2,8388-FYNPZ,2024-09-17,50.0,50.0,Paid,0,3963,2024,9,17,331
9a13aacd-5617-4037-af24-7a328c3b66ff,8388-FYNPZ,2025-03-10,70.0,0.0,Late,10,3963,2025,3,10,123
68ec5b9d-e294-4f2d-a4c1-1c209aaff95a,8388-FYNPZ,2025-08-03,100.0,0.0,Late,5,3963,2025,8,3,120
d75ab8d7-010d-414f-8c1e-1a78237ca29f,8388-FYNPZ,2025-05-20,20.0,0.0,Late,10,3963,2025,5,20,86
0222606e-403e-446f-9d81-65088b2b0c28,8388-FYNPZ,2025-06-07,20.0,20.0,Paid,0,3963,2025,6,7,261
a6e2e4e6-e2e8-443e-9a2b-2f4012169806,8388-FYNPZ,2025-02-28,100.0,0.0,Late,5,3963,2025,2,28,46
ed40601d-b92a-4f0a-8332-c29a0a57392b,8388-FYNPZ,2025-02-08,70.0,70.0,Paid,0,3963,2025,2,8,117
414b8dab-84e4-484f-9cc1-0ed2ab1f4a11,0979-MOZQI,2025-04-10,35.0,35.0,Paid,0,3964,2025,4,10,171
293d06a7-c84f-4ae3-b4f8-ce77c399d2c3,0979-MOZQI,2025-05-23,20.0,0.0,Late,10,3964,2025,5,23,106
c4e4526d-b386-46e1-9c9b-a648bdf638a2,0979-MOZQI,2025-06-12,20.0,20.0,Paid,0,3964,2025,6,12,290
07cd753a-184c-4003-a7fe-d60e8892274a,0979-MOZQI,2024-11-24,70.0,70.0,Paid,0,3964,2024,11,24,203
1fe49ac8-2f4a-4448-a685-4536033cebb7,0979-MOZQI,2025-03-21,100.0,100.0,Paid,0,3964,2025,3,21,167
3b4ec546-42ed-4bf8-994a-043d737cf4e1,0979-MOZQI,2025-04-22,35.0,0.0,Late,15,3964,2025,4,22,176
2d968160-0b9e-4ef3-ad7c-7c6a8e6ee08f,5951-AOFIH,2025-03-10,70.0,0.0,Late,15,3965,2025,3,10,123
a80d8aa9-5f2d-4fbb-8b1e-753461e88237,5951-AOFIH,2025-03-30,50.0,50.0,Paid,0,3965,2025,3,30,131
f3c7e570-5423-42e1-897e-2fe16eedff39,5951-AOFIH,2024-10-22,70.0,70.0,Paid,0,3965,2024,10,22,33
a734efe4-ca45-4ded-85c7-56dab36ff280,5951-AOFIH,2025-07-05,35.0,0.0,Late,10,3965,2025,7,5,212
5d4bd1a7-3976-4306-877a-e55d5c8dbe09,5951-AOFIH,2025-05-13,70.0,0.0,Late,10,3965,2025,5,13,15
3f716f12-28a8-424a-9702-e750b828a067,5951-AOFIH,2024-12-31,35.0,35.0,Paid,0,3965,2024,12,31,134
42f8dff0-e97a-41b9-8bd0-2cd3a0803a4c,5951-AOFIH,2024-11-21,35.0,0.0,Late,10,3965,2024,11,21,224
0e9d0286-c1f3-4dea-8b3e-75fcdd466f79,0872-CASZJ,2025-08-02,70.0,0.0,Late,10,3966,2025,8,2,113
ffa5c35a-534d-47de-a252-b426032afb5b,0872-CASZJ,2024-09-21,70.0,0.0,Late,10,3966,2024,9,21,111
76e77e3e-2268-420f-b04c-3b71ec946cbf,0872-CASZJ,2025-02-19,35.0,0.0,Late,10,3966,2025,2,19,348
a9ca5150-0ebf-4de6-bf68-0bba166ea57a,0872-CASZJ,2024-09-08,20.0,20.0,Paid,0,3966,2024,9,8,90
aa0c239f-1076-42e1-84cf-ac331ce17b1e,0872-CASZJ,2025-04-18,35.0,0.0,Late,15,3966,2025,4,18,214
9407de20-4e0e-4ee0-842c-964fe1b56d2a,0872-CASZJ,2024-10-22,100.0,0.0,Late,15,3966,2024,10,22,33
a0a302d4-4a77-457f-a089-f31e77e087e5,0872-CASZJ,2025-04-13,70.0,70.0,Paid,0,3966,2025,4,13,94
14b45cfc-641b-4b42-ab5e-63de0cc4d70d,0872-CASZJ,2024-09-17,100.0,100.0,Paid,0,3966,2024,9,17,331
15522926-4088-4335-9c5d-41818a45b82f,0872-CASZJ,2025-06-05,20.0,0.0,Late,10,3966,2025,6,5,35
f3851c39-3e7a-4201-8a8c-f0a935606b75,0872-CASZJ,2025-05-05,35.0,0.0,Late,5,3966,2025,5,5,164
b42e1b84-c489-47a5-a216-5a31f7694e01,5136-KCKGI,2024-11-07,70.0,70.0,Paid,0,3967,2024,11,7,88
43b665b2-b31b-4542-b957-f293e3d8fded,5136-KCKGI,2025-01-09,35.0,0.0,Late,15,3967,2025,1,9,27
8bb695f1-28b5-4764-b5d1-d4a16afc9f03,5136-KCKGI,2024-11-06,100.0,100.0,Paid,0,3967,2024,11,6,54
d035d18a-ba26-4ea2-a670-1f68a359c34f,5136-KCKGI,2025-08-01,50.0,50.0,Paid,0,3967,2025,8,1,139
d2dadb5c-f0bb-4a02-aee7-adb04eec630a,5136-KCKGI,2024-10-18,70.0,0.0,Late,15,3967,2024,10,18,62
6cd812c1-2ead-46e1-8d6f-0dcbe1c09254,5136-KCKGI,2024-10-11,70.0,0.0,Late,15,3967,2024,10,11,211
19dc3ddb-82f9-48f7-b15c-8e93ecef308c,5136-KCKGI,2025-08-17,35.0,0.0,Late,10,3967,2025,8,17,213
1530d8c9-205b-412f-b220-688299170388,5136-KCKGI,2024-12-02,20.0,20.0,Paid,0,3967,2024,12,2,47
0e478ce2-0f29-4dfc-82dd-1b781ae74b60,5136-KCKGI,2025-07-22,70.0,0.0,Late,5,3967,2025,7,22,182
f669a809-7a3b-41da-a25d-68a2373eb09e,5136-KCKGI,2025-03-02,50.0,50.0,Paid,0,3967,2025,3,2,268
d013bb2c-5af9-4d0e-b8b9-657732bf064e,9435-JMLSX,2024-09-16,70.0,0.0,Late,15,3968,2024,9,16,295
53912afb-6efa-4fcb-8281-42221971bf71,9435-JMLSX,2024-12-11,50.0,0.0,Late,10,3968,2024,12,11,312
edb1aef4-66aa-4328-8891-33af00d4049c,9435-JMLSX,2025-08-19,20.0,20.0,Paid,0,3968,2025,8,19,260
664f14e3-0c48-4492-a37c-0ae178f5f414,9435-JMLSX,2025-05-24,20.0,20.0,Paid,0,3968,2025,5,24,80
3563e97a-2184-4534-865d-c5cb6f9742f6,9435-JMLSX,2025-02-10,70.0,0.0,Late,5,3968,2025,2,10,42
4360faf5-3a65-4b97-93a5-30283cd7bf47,9435-JMLSX,2025-08-31,100.0,100.0,Paid,0,3968,2025,8,31,28
83ef4f75-eeb3-4f72-a8f3-b0185b7e6682,9435-JMLSX,2025-08-06,50.0,0.0,Late,15,3968,2025,8,6,349
80b3dfee-cd4b-4aeb-996a-4f1803f24e6e,2682-KEVRP,2025-01-14,50.0,50.0,Paid,0,3969,2025,1,14,41
6a5da4f3-73a3-4b23-a42d-cb0d4a36dc76,2682-KEVRP,2024-12-13,100.0,0.0,Late,10,3969,2024,12,13,300
501cdba9-e39b-45d5-b456-aee6336ea83a,2682-KEVRP,2025-01-20,50.0,0.0,Late,5,3969,2025,1,20,181
55fefacc-39ac-4d6e-a7e0-31d2d192f91e,2682-KEVRP,2025-06-05,50.0,50.0,Paid,0,3969,2025,6,5,35
2bd68281-b975-454a-996c-826b7356e93c,2682-KEVRP,2025-05-10,20.0,0.0,Late,10,3969,2025,5,10,247
bdbb8d98-917d-4823-a464-2c5147c218c9,2682-KEVRP,2025-06-23,35.0,0.0,Late,15,3969,2025,6,23,160
2519536b-a522-4d10-8e40-886cd58fc6b3,2682-KEVRP,2024-12-26,100.0,0.0,Late,10,3969,2024,12,26,73
80cee5da-6a9e-4456-afea-72fde47bd8eb,2682-KEVRP,2024-11-17,70.0,70.0,Paid,0,3969,2024,11,17,202
0237a23a-1e14-4d7f-813a-c1bed3413df7,2682-KEVRP,2025-01-09,70.0,70.0,Paid,0,3969,2025,1,9,27
77f488ce-9894-4ac5-9d1e-18c0218f6d35,2682-KEVRP,2025-02-18,70.0,0.0,Late,5,3969,2025,2,18,71
ec7e1b0f-3034-4677-90f2-0fdcb297c4da,2682-KEVRP,2024-10-08,35.0,35.0,Paid,0,3969,2024,10,8,72
7c2a5b90-ff19-482d-926b-0efa20393798,4075-JFPGR,2025-05-03,35.0,35.0,Paid,0,3970,2025,5,3,147
cdcad722-8aeb-4972-94d3-c78cc296a8e5,4075-JFPGR,2024-09-12,100.0,100.0,Paid,0,3970,2024,9,12,75
11199d9d-c2a1-4a92-aca0-721fa62bd559,4075-JFPGR,2025-03-15,35.0,35.0,Paid,0,3970,2025,3,15,242
7fcda99e-bae4-449c-9fd7-ab740158d06b,4075-JFPGR,2025-04-28,20.0,0.0,Late,15,3970,2025,4,28,110
f2696a99-8138-4c44-a838-b5686d88d127,4075-JFPGR,2025-09-03,50.0,0.0,Late,5,3970,2025,9,3,158
d0fc2575-acf2-4e17-983b-75e10842e9a9,4075-JFPGR,2025-07-11,100.0,0.0,Late,10,3970,2025,7,11,177
310700fa-33b3-41af-a71e-0ef296c41476,4075-JFPGR,2025-07-01,20.0,20.0,Paid,0,3970,2025,7,1,154
72cc5b8c-c42a-4a0a-a14f-d3e5189a2bef,4075-JFPGR,2025-06-09,100.0,0.0,Late,10,3970,2025,6,9,233
7f568863-5546-41a1-ac97-07dc5ce90d18,4075-JFPGR,2024-10-01,20.0,0.0,Late,15,3970,2024,10,1,92
1c0ddddd-2bb0-4494-addc-b2dd93a65a9f,4075-JFPGR,2025-01-29,70.0,70.0,Paid,0,3970,2025,1,29,101
2760d05e-bca2-4c5e-98b1-31d319e494fb,4075-JFPGR,2025-07-19,50.0,50.0,Paid,0,3970,2025,7,19,293
28dbbde5-b284-4e8c-94aa-6b9a529a148d,4075-JFPGR,2025-08-19,35.0,0.0,Late,15,3970,2025,8,19,260
f5e37562-5115-492a-88d0-0b39d398a655,3896-RCYYE,2025-04-18,20.0,0.0,Late,10,3971,2025,4,18,214
5bacefe5-e711-40c0-aeb1-c71ea1e6d029,3896-RCYYE,2025-01-06,70.0,0.0,Late,15,3971,2025,1,6,332
254b5db7-865c-43e1-95d0-19c5478f1c4a,3896-RCYYE,2025-07-05,100.0,100.0,Paid,0,3971,2025,7,5,212
0b3bf67f-960f-43d4-9d29-07294996c01d,3896-RCYYE,2024-12-27,20.0,20.0,Paid,0,3971,2024,12,27,199
715ede73-562e-49ab-bf20-977a6f5a35c1,3896-RCYYE,2024-09-28,50.0,50.0,Paid,0,3971,2024,9,28,200
079d3579-4d5c-4c1e-8857-6b2a6f59bf49,3896-RCYYE,2025-03-02,70.0,70.0,Paid,0,3971,2025,3,2,268
35cf4e12-1d06-4f82-ad88-f2277d78f583,3896-RCYYE,2025-04-26,70.0,0.0,Late,5,3971,2025,4,26,185
faefedd6-73c4-4cb8-9a80-b9b2ca53e037,3896-RCYYE,2025-01-23,35.0,0.0,Late,10,3971,2025,1,23,280
5cb67d52-6e15-4e1c-a50b-ab93fabe0347,3896-RCYYE,2025-02-01,100.0,0.0,Late,5,3971,2025,2,1,4
e5380fef-6ffe-4b83-a25a-533729de89a2,3896-RCYYE,2024-10-22,70.0,70.0,Paid,0,3971,2024,10,22,33
8f5a1cff-17d0-40dd-b3bf-93aa55cf5780,2862-JVEOY,2024-11-05,35.0,35.0,Paid,0,3972,2024,11,5,40
0b4fd42e-aae2-4e5f-ae6e-d41d1c833bf1,2862-JVEOY,2025-06-24,20.0,0.0,Late,10,3972,2025,6,24,216
f572ee60-8126-41db-afb3-82c678b46949,2862-JVEOY,2024-10-31,50.0,50.0,Paid,0,3972,2024,10,31,178
7fd5eb48-ab18-44d3-9513-c04052ad5021,2862-JVEOY,2024-10-29,20.0,0.0,Late,5,3972,2024,10,29,168
81efd09e-2091-4643-a9c5-07f71e43b067,2862-JVEOY,2025-02-11,35.0,35.0,Paid,0,3972,2025,2,11,322
73d9129c-c7cb-4473-800e-c25f420c7472,2862-JVEOY,2024-12-29,35.0,0.0,Late,10,3972,2024,12,29,267
9bcdd46b-42b2-4088-9a19-663ffe84f15a,2862-JVEOY,2025-09-08,20.0,0.0,Late,15,3972,2025,9,8,287
593c1b96-5692-461a-8083-337daaff274d,2862-JVEOY,2025-02-20,70.0,0.0,Late,10,3972,2025,2,20,285
29f81361-046e-4e17-94c5-3fd54df1140b,2862-JVEOY,2025-05-02,35.0,0.0,Late,15,3972,2025,5,2,55
28142c6a-9f8a-4d94-99f9-c4c6dcb3ae9c,2862-JVEOY,2025-08-03,70.0,0.0,Late,5,3972,2025,8,3,120
aeef83f8-05d3-4e66-a051-9f7ae83dcdb2,8938-UMKPI,2025-04-20,70.0,70.0,Paid,0,3973,2025,4,20,104
8a211b2c-054f-4d3c-b87d-3e6ca0f5b5bf,8938-UMKPI,2025-02-23,70.0,70.0,Paid,0,3973,2025,2,23,45
cc93615b-ace1-498c-9689-6ce16b2013fd,8938-UMKPI,2025-08-07,70.0,70.0,Paid,0,3973,2025,8,7,208
e527c55c-f43b-4070-a2b3-1cfac99027e1,8938-UMKPI,2024-11-10,100.0,0.0,Late,5,3973,2024,11,10,264
1bbe3b46-464a-43bc-a9b5-e8130d332954,8938-UMKPI,2025-08-02,50.0,0.0,Late,10,3973,2025,8,2,113
0879e533-275c-43ad-9834-b0d83d6a61d1,8938-UMKPI,2025-01-30,20.0,20.0,Paid,0,3973,2025,1,30,210
efb8abd4-8543-4375-a104-e22816dd11ae,8938-UMKPI,2025-03-28,35.0,35.0,Paid,0,3973,2025,3,28,179
0835c583-5616-4a68-96f4-84fbf3690d06,4238-JSSWH,2025-06-07,70.0,0.0,Late,15,3974,2025,6,7,261
e7ca1927-4336-4693-aa22-b3fd7bf6c4b8,4238-JSSWH,2024-11-21,70.0,0.0,Late,5,3974,2024,11,21,224
e065c04d-b359-480a-b21d-7621ae615760,4238-JSSWH,2025-07-04,50.0,50.0,Paid,0,3974,2025,7,4,294
d9e02271-e8e2-4b4d-95b0-4b80f8740326,4238-JSSWH,2025-07-25,70.0,0.0,Late,15,3974,2025,7,25,362
eb4551b5-f287-43a3-aa4d-57e346052a2d,4238-JSSWH,2025-05-06,35.0,0.0,Late,15,3974,2025,5,6,235
333bc9ca-07f1-4691-942c-b394d392e78f,4238-JSSWH,2025-02-16,20.0,0.0,Late,10,3974,2025,2,16,0
33fcdff5-5da4-442b-8821-271f950644f3,6532-YLWSI,2025-01-21,50.0,0.0,Late,10,3975,2025,1,21,327
50fec254-9065-4a7a-81de-786789e836b8,6532-YLWSI,2025-04-02,70.0,0.0,Late,5,3975,2025,4,2,130
214fcfad-ddbe-4bd5-93c0-6198d032f99b,6532-YLWSI,2024-11-14,100.0,0.0,Late,15,3975,2024,11,14,51
ff555dd9-a27f-484a-8d4f-6ea8004a2c2c,6532-YLWSI,2025-03-06,70.0,0.0,Late,15,3975,2025,3,6,151
365be904-0e53-47ce-962b-ee213f721013,6532-YLWSI,2025-07-12,35.0,35.0,Paid,0,3975,2025,7,12,122
ee30e48f-c884-4681-b682-02ffd108a47b,6532-YLWSI,2025-02-24,100.0,0.0,Late,10,3975,2025,2,24,266
239ceef3-6622-43a9-bdd9-7c79d9563e82,6532-YLWSI,2025-02-06,50.0,0.0,Late,10,3975,2025,2,6,24
5cf35a9e-0377-4d97-b641-47466cbc4b35,6532-YLWSI,2025-07-21,35.0,0.0,Late,5,3975,2025,7,21,77
b65ecbab-4310-46c9-ba0a-69ee2cac0a70,6532-YLWSI,2025-04-08,70.0,0.0,Late,5,3975,2025,4,8,196
64f57561-fcfa-436e-8400-6811027c89c9,6532-YLWSI,2025-03-22,70.0,0.0,Late,5,3975,2025,3,22,296
56ce825b-7c6d-4a66-ae82-74a0a3f3e8f4,4990-ALDGW,2025-04-09,70.0,70.0,Paid,0,3976,2025,4,9,311
2ecd8755-dc8e-4b2f-a88b-48a00ee1e945,4990-ALDGW,2025-09-06,20.0,20.0,Paid,0,3976,2025,9,6,250
b3a8cc0e-7dbc-4b93-ae38-8dc3d722c418,4990-ALDGW,2025-02-08,70.0,0.0,Late,5,3976,2025,2,8,117
425399ae-f186-4694-9d9e-dad6f87f8439,4990-ALDGW,2025-09-08,70.0,70.0,Paid,0,3976,2025,9,8,287
6c34b9c9-b748-4f31-9e09-69bdbfe10a83,4990-ALDGW,2025-03-17,35.0,0.0,Late,10,3976,2025,3,17,226
130941a4-3993-4cd1-88f7-8a659fccdf8f,1448-CYWKC,2025-01-27,20.0,0.0,Late,10,3977,2025,1,27,270
d4f9f4ca-0436-4b70-ab4b-558137b96c7e,1448-CYWKC,2025-04-04,20.0,0.0,Late,5,3977,2025,4,4,237
9b7fa619-0a57-4fb4-9503-ce6c2f3f94b9,1448-CYWKC,2025-04-24,100.0,0.0,Late,5,3977,2025,4,24,272
8a714d9f-757a-4290-a6da-108798e97cf6,9577-WJVCQ,2024-10-31,50.0,0.0,Late,15,3978,2024,10,31,178
8c8fe49f-cb36-43cf-8178-bf40965fa810,9577-WJVCQ,2024-09-14,70.0,0.0,Late,5,3978,2024,9,14,334
40d006b0-bcde-477a-8285-2913ca2a334c,9577-WJVCQ,2025-02-08,100.0,0.0,Late,10,3978,2025,2,8,117
f45c9e25-c704-4ec0-bf0b-c9e4dcdde59e,9577-WJVCQ,2025-05-28,100.0,100.0,Paid,0,3978,2025,5,28,345
f34d9a1b-d22f-4e82-8b0d-39bbc2e39c75,9577-WJVCQ,2025-03-03,50.0,50.0,Paid,0,3978,2025,3,3,37
cf89d939-15e5-492c-985d-a9116334bc51,9577-WJVCQ,2024-09-14,100.0,0.0,Late,5,3978,2024,9,14,334
0779328d-d723-46b6-996f-534924da24f7,9577-WJVCQ,2024-10-06,20.0,0.0,Late,5,3978,2024,10,6,319
fc0ffe1f-2071-4498-9f6d-7eb7ba9c1749,9577-WJVCQ,2025-01-20,70.0,0.0,Late,5,3978,2025,1,20,181
e75b9296-3880-4254-9caa-ed345f4a3d03,5423-BHIXO,2025-06-16,100.0,0.0,Late,5,3979,2025,6,16,56
33002c13-c87d-481e-a022-39cdea650e0d,5423-BHIXO,2025-03-08,100.0,100.0,Paid,0,3979,2025,3,8,44
ff14c3ab-39dc-4f83-9a8f-63ffc809afd9,5423-BHIXO,2025-05-05,100.0,0.0,Late,15,3979,2025,5,5,164
b1c61bbc-04d9-4626-a0f4-fb11dcf66b88,5423-BHIXO,2024-11-21,35.0,35.0,Paid,0,3979,2024,11,21,224
4ea726bd-1918-404e-809e-f952ab0aed92,5377-NDTOU,2024-11-08,50.0,50.0,Paid,0,3980,2024,11,8,146
6f0cf6ba-6d46-41ec-b14e-9cf5cd352837,5377-NDTOU,2025-01-22,20.0,20.0,Paid,0,3980,2025,1,22,201
267cf299-a7b4-4445-b420-d727880381ec,5377-NDTOU,2025-03-26,100.0,0.0,Late,15,3980,2025,3,26,308
fded0b5e-8abc-4cf4-b05e-04ad45dd31a8,5377-NDTOU,2025-09-03,70.0,0.0,Late,10,3980,2025,9,3,158
7d0f9106-a52e-421c-9a0d-0fc363107418,5377-NDTOU,2024-12-03,20.0,20.0,Paid,0,3980,2024,12,3,78
7b6aaa61-fad0-4081-8d06-c8225e738a34,5377-NDTOU,2025-04-27,50.0,0.0,Late,5,3980,2025,4,27,302
b62c6cb1-324e-4ecc-ba0c-baeddedb1cc7,5377-NDTOU,2025-08-29,35.0,0.0,Late,15,3980,2025,8,29,338
75759059-6a71-4e07-aa20-0cc88b93e419,5377-NDTOU,2024-09-29,100.0,100.0,Paid,0,3980,2024,9,29,52
6f5f98b1-e4e0-40f9-9798-1331cc61048a,5377-NDTOU,2024-11-05,100.0,100.0,Paid,0,3980,2024,11,5,40
602de6be-51b4-4c36-ae01-9a3121dbac41,5377-NDTOU,2024-12-06,50.0,50.0,Paid,0,3980,2024,12,6,227
f4514b7e-86a8-4d14-a783-52b94de3eb4a,0420-BWTPW,2025-02-09,20.0,20.0,Paid,0,3981,2025,2,9,95
9ddea25a-4f69-4b0b-8eba-bfea2515a552,0420-BWTPW,2025-02-15,100.0,100.0,Paid,0,3981,2025,2,15,8
