CustomerID,Age,Gender,City,State,Country,Married,Dependents,Device Protection Plan,Internet Service,Internet Type,Contract,Payment Method,Churn,Churn Category,customer_sk
4946-EDSEW,35,Female,Compton,California,United States,1,1,0,0,No Internet,Month-to-Month,Credit Card,1,Attitude,2961
7143-BQIBA,32,Male,Petaluma,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2962
3146-MSEGF,71,Female,Paramount,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2963
4003-FUSHP,62,Male,Santa Cruz,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,2964
4445-KWOKW,23,Female,Potrero,California,United States,0,0,0,1,Cable,One Year,Bank Withdrawal,0,Not Churned,2965
0526-SXDJP,36,Male,Bell,California,United States,1,0,1,1,Cable,Two Year,Bank Withdrawal,0,Not Churned,2966
1629-DQQVB,19,Female,Keeler,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,2967
3068-OMWZA,77,Male,Round Mountain,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2968
6715-OFDBP,52,Male,Palo Alto,California,United States,0,0,1,1,DSL,Month-to-Month,Bank Withdrawal,1,Price,2969
1628-BIZYP,60,Male,Brentwood,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2970
8690-UPCZI,26,Male,Los Angeles,California,United States,1,1,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2971
0771-CHWSK,56,Male,Brawley,California,United States,0,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2972
0392-BZIUW,44,Female,Fresno,California,United States,1,0,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2973
9708-HPXWZ,74,Male,El Sobrante,California,United States,0,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2974
2237-ZFSMY,29,Female,Riverdale,California,United States,0,0,1,1,Fiber Optic,One Year,Bank Withdrawal,1,Attitude,2975
2712-SYWAY,30,Female,Creston,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,2976
9685-WKZGT,67,Male,Carmichael,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2977
5939-SXWHM,59,Male,Millville,California,United States,1,1,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2978
9802-CAQUT,27,Female,Coarsegold,California,United States,1,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2979
1898-JSNDC,23,Female,Elk Grove,California,United States,0,0,0,1,DSL,One Year,Credit Card,0,Not Churned,2980
1902-XBTFB,39,Male,North Hollywood,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2981
5940-NFXKV,59,Male,San Diego,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2982
8313-AFGBW,55,Male,Los Angeles,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2983
5125-CNDSP,48,Male,Big Creek,California,United States,0,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2984
3620-MWJNE,32,Male,Homeland,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2985
1020-JPQOW,63,Female,Angwin,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2986
6103-LIANB,49,Male,Westminster,California,United States,1,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2987
1951-IEYXM,57,Male,Rancho Cucamonga,California,United States,1,0,1,1,Cable,Two Year,Credit Card,0,Not Churned,2988
2961-VNFKL,42,Female,Mountain View,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2989
4450-MDZFX,50,Male,Monrovia,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2990
5016-LIPDW,45,Male,Stanford,California,United States,1,1,0,0,No Internet,One Year,Credit Card,0,Not Churned,2991
4254-QPEDE,22,Female,Banning,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2992
7973-DZRKH,20,Female,Riverside,California,United States,0,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2993
2958-NHPPS,45,Male,Sacramento,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,2994
0022-TCJCI,79,Male,Daly City,California,United States,0,0,1,1,DSL,One Year,Credit Card,1,Dissatisfaction,2995
5846-ABOBJ,24,Male,Los Angeles,California,United States,1,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2996
9889-TMAHG,66,Male,Fremont,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,2997
2359-KMGLI,52,Male,Running Springs,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2998
7173-TETGO,66,Female,Lytle Creek,California,United States,1,0,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2999
4782-OSFXZ,72,Female,Lodi,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3000
2167-FQSTQ,20,Female,Hayward,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3001
8749-TZYEC,38,Male,Yorba Linda,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3002
4929-BSTRX,61,Female,Oxnard,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,1,Price,3003
2892-GESUL,20,Female,San Juan Capistrano,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3004
5935-FCCNB,79,Female,Downey,California,United States,0,0,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3005
0847-HGRML,44,Male,North Palm Springs,California,United States,0,1,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,3006
4806-KEXQR,27,Male,Lockeford,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3007
4355-CVPVS,49,Female,California Hot Springs,California,United States,1,1,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3008
8097-OMULG,63,Male,San Jose,California,United States,1,1,1,1,DSL,One Year,Credit Card,0,Not Churned,3009
9866-QEVEE,58,Male,Modesto,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3010
7594-LZNWR,67,Male,Sacramento,California,United States,0,0,0,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,3011
0002-ORFBO,37,Female,Frazier Park,California,United States,1,0,0,1,Cable,One Year,Credit Card,0,Not Churned,3012
1635-NZATJ,80,Male,Alameda,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3013
7254-IQWOZ,30,Male,Redding,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3014
3186-AJIEK,44,Male,Apple Valley,California,United States,0,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3015
6298-QDFNH,48,Male,Banning,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3016
9360-AHGNL,74,Female,Concord,California,United States,1,0,1,1,Fiber Optic,One Year,Credit Card,1,Dissatisfaction,3017
4378-MYPGO,41,Male,Greenwood,California,United States,1,1,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3018
3932-IJWDZ,51,Male,Willits,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3019
8707-RMEZH,67,Female,Tecate,California,United States,1,0,0,1,Fiber Optic,One Year,Credit Card,0,Not Churned,3020
1194-BHJYC,22,Male,Lockwood,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,3021
4632-XJMEX,20,Male,Fresno,California,United States,0,1,0,1,Cable,One Year,Credit Card,0,Not Churned,3022
9373-WSLOY,80,Male,Carlsbad,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3023
9585-KKMFD,24,Male,San Miguel,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3024
3230-WYKIR,36,Male,San Francisco,California,United States,0,0,1,1,DSL,One Year,Credit Card,1,Dissatisfaction,3025
8173-RXAYP,51,Female,Mcarthur,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3026
4662-EKDPQ,44,Male,San Diego,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,3027
7272-QDCKA,31,Male,Oroville,California,United States,0,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3028
4112-LUEIZ,55,Male,La Palma,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3029
7055-VKGDA,31,Male,Clarksburg,California,United States,0,0,0,1,Fiber Optic,One Year,Credit Card,1,Dissatisfaction,3030
8621-MNIHH,75,Female,Madison,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3031
1934-SJVJK,35,Male,Smith River,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,1,Price,3032
1564-NTYXF,79,Female,San Marcos,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3033
0708-LGSMF,56,Male,Milpitas,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,3034
2672-OJQZP,35,Female,Stockton,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,3035
1685-VAYJF,44,Male,Salinas,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3036
0068-FIGTF,20,Female,Fremont,California,United States,0,0,1,1,DSL,One Year,Credit Card,0,Not Churned,3037
9396-ZSFLL,64,Female,Carpinteria,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3038
4598-XLKNJ,78,Female,Inglewood,California,United States,1,1,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3039
6464-KEXXH,55,Male,Fillmore,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,3040
5848-FHRFC,49,Female,Santa Monica,California,United States,0,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,3041
0487-RPVUM,49,Male,Mount Hermon,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3042
1213-NGCUN,49,Female,San Diego,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3043
0867-LDTTC,51,Male,Sacramento,California,United States,0,0,1,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,3044
0654-HMSHN,45,Male,Mojave,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3045
4323-ELYYB,54,Male,Likely,California,United States,1,1,0,0,No Internet,One Year,Credit Card,0,Not Churned,3046
4816-LXZYW,51,Female,Long Beach,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3047
4980-URKXC,26,Male,Fort Irwin,California,United States,1,0,0,0,No Internet,One Year,Bank Withdrawal,0,Not Churned,3048
2925-MXLSX,37,Female,Chula Vista,California,United States,0,0,1,1,DSL,One Year,Credit Card,0,Not Churned,3049
8720-RQSBJ,69,Male,Armona,California,United States,0,0,0,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3050
0871-URUWO,36,Male,Sheep Ranch,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,3051
2927-CVULT,64,Female,Ramona,California,United States,1,1,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3052
8739-QOTTN,35,Female,Avalon,California,United States,1,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,3053
4716-HHKQH,68,Male,Pomona,California,United States,1,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3054
3173-WSSUE,22,Female,Canoga Park,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3055
4159-NAAIX,24,Female,Saratoga,California,United States,0,0,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3056
3712-PKXZA,22,Male,Glendale,California,United States,1,0,0,0,No Internet,One Year,Credit Card,0,Not Churned,3057
2608-BHKFN,46,Female,Berkeley,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,3058
6950-TWMYB,31,Male,Santa Monica,California,United States,1,1,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3059
0997-YTLNY,59,Female,Escondido,California,United States,0,1,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,3060
0730-KOAVE,53,Male,Redwood City,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3061
3014-WJKSM,26,Male,San Luis Obispo,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3062
6505-OZNPG,21,Female,Annapolis,California,United States,0,0,1,1,Cable,Two Year,Mailed Check,0,Not Churned,3063
9470-RTWDV,51,Male,Tustin,California,United States,1,1,1,1,DSL,One Year,Credit Card,0,Not Churned,3064
1941-HOSAM,20,Male,San Diego,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3065
6108-OQZDQ,21,Female,Keene,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3066
1810-BOHSY,63,Male,Vacaville,California,United States,1,0,0,1,Fiber Optic,One Year,Credit Card,0,Not Churned,3067
0121-SNYRK,45,Male,Redway,California,United States,0,0,0,1,DSL,One Year,Credit Card,0,Not Churned,3068
8292-FRFZQ,19,Female,Malibu,California,United States,0,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3069
1090-ESELR,47,Male,Fawnskin,California,United States,1,0,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3070
3030-YDNRM,64,Male,Pasadena,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3071
5640-CAXOA,23,Female,Auberry,California,United States,0,0,0,1,Cable,One Year,Credit Card,0,Not Churned,3072
7665-TOALD,25,Female,Temecula,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3073
4140-MUHUG,73,Female,Oak View,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3074
6029-CSMJE,63,Male,Forest Ranch,California,United States,0,0,0,1,Cable,Month-to-Month,Mailed Check,0,Not Churned,3075
7338-ERIVA,40,Male,Etna,California,United States,0,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3076
0516-VRYBW,39,Female,Stanton,California,United States,0,0,0,0,No Internet,One Year,Bank Withdrawal,1,Attitude,3077
9897-KXHCM,37,Female,Modesto,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3078
5550-VFRLC,70,Female,Moorpark,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3079
7501-IWUNG,57,Female,Springville,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3080
1910-FMXJM,59,Female,Colton,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3081
1626-ERCMM,75,Male,Camp Nelson,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3082
6061-PQHMK,50,Female,Los Angeles,California,United States,0,0,0,0,No Internet,One Year,Credit Card,0,Not Churned,3083
3118-UHVVQ,41,Female,Calpine,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3084
4958-XCBDQ,68,Male,Victorville,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3085
7694-VLBWQ,61,Male,Coronado,California,United States,1,0,1,1,Fiber Optic,One Year,Bank Withdrawal,1,Dissatisfaction,3086
3170-NMYVV,37,Female,Compton,California,United States,1,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,3087
6738-ISCBM,55,Male,Northridge,California,United States,0,0,1,1,Cable,One Year,Bank Withdrawal,0,Not Churned,3088
6718-BDGHG,64,Female,Gold Run,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3089
3466-BYAVD,50,Male,Long Beach,California,United States,1,1,1,1,Cable,Month-to-Month,Credit Card,0,Not Churned,3090
3402-XRIUO,73,Female,Glendale,California,United States,1,0,0,1,DSL,Two Year,Credit Card,0,Not Churned,3091
3452-SRFEG,39,Male,La Verne,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3092
5028-GZLDO,21,Male,Moraga,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Dissatisfaction,3093
6701-DHKWQ,38,Female,Montrose,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,3094
6128-AQBMT,65,Male,Nicasio,California,United States,1,0,1,1,Cable,Two Year,Bank Withdrawal,0,Not Churned,3095
5827-MWCZK,39,Male,Boonville,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3096
0432-CAJZV,47,Male,Temecula,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3097
2680-XKKNJ,60,Female,Weimar,California,United States,0,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3098
8685-WHQPW,79,Female,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3099
2085-BOJKI,33,Male,Long Beach,California,United States,1,0,1,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3100
5897-ZYEKH,74,Female,Lincoln,California,United States,1,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3101
6476-YHMGA,63,Female,Benton,California,United States,1,1,1,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,3102
8647-SDTWQ,59,Male,Hood,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3103
0229-LFJAF,53,Male,Clovis,California,United States,0,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3104
5828-AVIPD,29,Male,Sierraville,California,United States,1,0,0,1,Fiber Optic,One Year,Bank Withdrawal,1,Other,3105
7353-YOWFP,41,Female,Brookdale,California,United States,0,0,0,0,No Internet,One Year,Credit Card,0,Not Churned,3106
4439-JMPMT,38,Female,Comptche,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,3107
2694-CIUMO,47,Female,Los Angeles,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3108
3967-VQOGC,54,Female,Leggett,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3109
9774-NRNAU,77,Male,Cabazon,California,United States,1,0,1,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3110
7923-IYJWY,68,Male,Twain Harte,California,United States,0,0,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,3111
8208-EUMTE,45,Male,Villa Park,California,United States,0,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,3112
2254-DLXRI,33,Female,Burbank,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3113
3190-ITQXP,42,Female,Ceres,California,United States,1,1,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,3114
5793-YOLJN,53,Female,Oro Grande,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3115
2408-WITXK,67,Female,San Jose,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Other,3116
7634-HLQJR,52,Female,Moss Landing,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3117
5887-IKKYO,54,Male,Pomona,California,United States,1,1,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3118
2800-QQUSO,48,Male,Riverside,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3119
6653-CBBOM,57,Female,Compton,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3120
7142-HVGBG,73,Male,Mount Laguna,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3121
3606-SBKRY,35,Male,Linden,California,United States,0,0,1,1,DSL,One Year,Bank Withdrawal,0,Not Churned,3122
6927-WTFIV,78,Male,Redwood City,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Attitude,3123
6897-RWMUB,23,Male,Chino,California,United States,1,1,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3124
6668-CNMFP,24,Female,West Hills,California,United States,1,1,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3125
0430-IHCDJ,40,Male,Highland,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,3126
0991-BRRFB,31,Male,Corona,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Other,3127
8049-WJCLQ,50,Male,Ducor,California,United States,1,1,1,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3128
2239-CFOUJ,27,Male,Trinidad,California,United States,1,1,0,0,No Internet,One Year,Credit Card,0,Not Churned,3129
8003-EWNDZ,52,Female,Philo,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,3130
2369-UAPKZ,43,Male,Meadow Vista,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Mailed Check,1,Other,3131
2197-OMWGI,65,Female,Los Angeles,California,United States,1,1,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3132
6311-UEUME,37,Female,Los Angeles,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,3133
5012-YSPJJ,20,Male,Nubieber,California,United States,1,1,1,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3134
2812-REYAT,56,Female,Chilcoot,California,United States,1,0,0,0,No Internet,One Year,Bank Withdrawal,0,Not Churned,3135
0253-ZTEOB,44,Female,Los Angeles,California,United States,1,1,0,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,3136
1568-LJSZU,39,Male,Harbor City,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,3137
0378-NHQXU,31,Female,South San Francisco,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Other,3138
8908-NMQTX,36,Male,Walnut Creek,California,United States,0,0,1,1,Cable,Two Year,Bank Withdrawal,0,Not Churned,3139
5243-SAOTC,36,Male,Bonsall,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3140
8069-YQQAJ,63,Male,Studio City,California,United States,0,0,0,1,Cable,Month-to-Month,Mailed Check,0,Not Churned,3141
4183-MYFRB,30,Female,Los Angeles,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3142
2239-JALAW,20,Male,Escondido,California,United States,0,0,1,1,Fiber Optic,One Year,Bank Withdrawal,1,Competitor,3143
7593-XFKDI,39,Male,Los Angeles,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,1,Price,3144
5606-AMZBO,23,Female,Rosamond,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3145
7228-OMTPN,32,Male,Santa Barbara,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Other,3146
0581-BXBUB,76,Female,Penn Valley,California,United States,0,0,0,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,3147
9314-QDMDW,29,Male,Los Alamos,California,United States,0,0,0,1,Cable,One Year,Bank Withdrawal,0,Not Churned,3148
2476-YGEFM,24,Female,Clovis,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3149
2114-MGINA,57,Female,Rio Vista,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Attitude,3150
6559-PDZLR,26,Male,Desert Center,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,3151
3786-WOVKF,69,Female,Anaheim,California,United States,1,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3152
4097-YODCF,35,Male,Fawnskin,California,United States,0,1,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,3153
6654-QGBZZ,21,Female,Nevada City,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,3154
8099-MZPUJ,49,Male,Carmel,California,United States,1,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,3155
3677-IYRBF,73,Female,Newcastle,California,United States,0,0,1,1,DSL,Month-to-Month,Bank Withdrawal,1,Attitude,3156
2516-VQRRV,77,Female,Culver City,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Price,3157
3663-MITLP,43,Female,Marina,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3158
8610-ZIKJJ,57,Female,Tujunga,California,United States,1,1,0,0,No Internet,One Year,Credit Card,0,Not Churned,3159
3063-QFSZL,37,Female,San Jose,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,3160
5533-RJFTJ,22,Male,Lemoore,California,United States,0,0,1,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,3161
3466-RITXD,34,Male,Twin Bridges,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3162
8735-DCXNF,34,Male,Pilot Hill,California,United States,1,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3163
0696-UKTOX,64,Male,North Hills,California,United States,0,1,0,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,3164
2625-TRCZQ,21,Female,Auburn,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,3165
7508-SMHXL,72,Female,San Francisco,California,United States,0,0,0,1,Fiber Optic,One Year,Credit Card,0,Not Churned,3166
2749-CTKAJ,37,Male,Long Beach,California,United States,1,0,0,0,No Internet,One Year,Credit Card,0,Not Churned,3167
3841-NFECX,69,Female,Los Angeles,California,United States,1,0,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,3168
3255-GRXMG,58,Male,Playa Del Rey,California,United States,0,1,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,3169
9269-CQOOL,58,Male,Trinidad,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,1,Competitor,3170
0174-QRVVY,21,Male,San Marcos,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3171
9593-CVZKR,20,Female,Los Angeles,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,3172
5883-GTGVD,54,Male,Biola,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,3173
6862-CQUMB,28,Male,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,3174
6685-GBWJZ,59,Male,Los Angeles,California,United States,1,0,0,1,Cable,One Year,Credit Card,0,Not Churned,3175
2722-JMONI,73,Female,Escondido,California,United States,1,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,3176
