TicketID,customerID,DateOpened,Category,ResolutionTime_Days,Status
f440515c-86f7-4721-8549-06824786c27e,8270-RKSAP,2024-10-13,Other,9,Open
062da1b9-2d9e-484f-850c-7b65b832cb5b,2809-ZMYOQ,2024-09-20,Service Request,7,Open
da1f833c-3880-46f0-9778-4a4cfb641c23,2809-ZMYOQ,2024-10-15,Other,9,Resolved
1a9d3e73-ba94-4ac8-85fd-30f0a918f4a8,2809-ZMYOQ,2025-05-29,Billing Issue,10,Resolved
cbd128e3-a950-4603-8d98-1e2cdca7eb15,0744-GKNGE,2024-09-11,Network Problem,7,Open
594d6a5a-a694-433e-9360-cc5e8d92680a,0744-GKNGE,2025-01-20,Network Problem,2,Resolved
f4f1fd5c-ca54-4497-ba41-ed7407597d75,0744-GKNGE,2024-09-08,Other,8,Open
1105b931-7b39-4141-82ac-c470e49f7d61,8985-OOPOS,2024-09-23,Service Request,1,Open
9a8c3b29-d3ca-419f-b219-24d9205668d4,8985-OOPOS,2025-09-01,Other,2,Resolved
3d3485f4-0cd6-47b4-9ac8-01b715696ec2,8985-OOPOS,2025-05-30,Network Problem,7,Open
b38c6a44-529a-4087-b19a-068dd10dde33,4182-BGSIQ,2025-09-06,Service Request,10,Open
371a3d16-1e3b-40a9-b215-d7aebc1ae3bd,4182-BGSIQ,2025-06-12,Network Problem,10,Open
b9c62ae2-e0a3-4211-a3e6-806025863ab6,4182-BGSIQ,2024-10-21,Other,5,Resolved
95764a18-685d-45fb-b045-ab470613b929,2139-FQHLM,2025-01-26,Billing Issue,4,Resolved
ea39260a-b6d4-4b4a-b649-e2e914bb2db1,2139-FQHLM,2025-05-20,Network Problem,9,Resolved
d1074585-2261-4cac-b78c-35658f054303,2139-FQHLM,2024-10-18,Network Problem,7,Resolved
adddb24e-2ca9-4186-96ac-40d04fdb66ea,3878-AVSOQ,2025-05-21,Service Request,3,Resolved
7f86666b-95db-46c6-9bc6-d2f934e19942,3878-AVSOQ,2024-11-15,Service Request,7,Resolved
9fa6b7b7-d83a-4dfa-8327-2d9feac07309,3878-AVSOQ,2025-08-01,Service Request,9,Open
10c301ad-d40f-47b8-bf93-d79113497279,3346-BRMIS,2025-03-18,Network Problem,6,Open
ba939762-5336-41b1-9679-e017f2cea1a9,3346-BRMIS,2025-06-29,Other,2,Resolved
bdd32adb-648c-46b0-99be-3123655fc5bd,6791-YBNAK,2025-03-16,Billing Issue,6,Resolved
77f44357-0ebd-439a-a5c7-dff7aa96eac1,6791-YBNAK,2025-02-05,Service Request,9,Open
4fcbf49e-f33c-4060-9e79-7f5bb3f382be,7493-TPUWZ,2024-10-02,Billing Issue,7,Open
f8150265-6b78-4261-aa83-0b95208985db,7493-TPUWZ,2025-07-07,Billing Issue,1,Open
69c7cd93-e3d5-461c-bb5d-d975998c6c22,5520-FVEWJ,2024-12-25,Service Request,5,Resolved
a82f3cce-d5da-4c33-95cb-a9ebfa37abe5,9518-RWHZL,2024-11-23,Other,8,Resolved
66ebbd5e-176c-4949-91b1-74401f762648,9518-RWHZL,2025-05-26,Network Problem,4,Resolved
3c1ae5e1-f2f9-41a1-8518-c049950e5e12,6467-CHFZW,2025-03-03,Other,7,Open
ad84e960-9886-4191-b590-a0642179ce89,9818-XQCUV,2024-12-18,Other,7,Open
86683583-a540-4260-8720-06976ebb7c40,9818-XQCUV,2025-08-05,Network Problem,3,Open
12854ced-49c0-4e1f-b913-1e48957e718b,7892-QVYKW,2025-07-23,Network Problem,6,Open
dc09c5f9-1edd-4ed9-a00b-dfd1cda5852e,7892-QVYKW,2025-08-09,Other,5,Open
cc8d00fc-de35-44b3-bd16-4657afb88db7,3678-MNGZX,2025-09-08,Network Problem,10,Open
38c542ac-2cff-49f7-85b2-a51d2212e912,3678-MNGZX,2025-08-06,Other,2,Resolved
23202246-01c0-40d9-9e2f-e40a4fd4dfca,2282-YGNOR,2024-10-13,Service Request,5,Open
0186cc00-59c7-4343-89ac-74e5eb452f23,2282-YGNOR,2024-09-12,Billing Issue,6,Resolved
baf3625f-7cc9-435b-b365-b5c4d97e61b2,2282-YGNOR,2024-12-16,Billing Issue,4,Resolved
562a16d5-30e6-422a-8eb9-12327b25e318,5872-OEQNH,2024-10-14,Other,7,Open
fa31da11-2c73-453a-b736-11b5e383ed18,3810-DVDQQ,2025-08-23,Other,5,Resolved
879030f0-0d2d-4f85-b5b7-7aa3b587c833,3810-DVDQQ,2025-06-09,Service Request,4,Open
b2d0dc82-724e-4c15-bfbe-b1e9f418746f,3810-DVDQQ,2025-01-30,Network Problem,6,Resolved
23d21971-5aea-431d-b035-8458f5545449,8028-PNXHQ,2025-05-25,Network Problem,5,Resolved
1fc6485e-a013-4742-b55b-b10190d8f545,8028-PNXHQ,2025-05-19,Network Problem,8,Resolved
55de9c3a-bd46-4bbe-b664-41a7ed9a0c23,1306-RPWXZ,2024-10-30,Service Request,1,Open
3024581b-7fef-437a-9bfa-c860c840d1b5,0732-OCQOC,2025-02-04,Billing Issue,9,Resolved
10b14dfe-7627-446f-aaf9-a43450a69b8c,0732-OCQOC,2024-10-01,Billing Issue,9,Resolved
c1057b17-7917-4d4e-9f06-4bd8ad9a0a67,0835-DUUIQ,2024-11-16,Billing Issue,3,Resolved
89045cda-57d6-4c3d-ac3a-1f5ff4664467,0835-DUUIQ,2025-07-30,Service Request,1,Open
1fa6f417-b2c2-4721-91fa-d62f581f09ac,4658-HCOHW,2025-09-08,Billing Issue,3,Resolved
ff91c9fb-c812-444e-ac06-15363aec93d0,7996-MHXLW,2025-05-08,Network Problem,4,Resolved
414bdf5e-e733-4f2c-b519-4ae52b764dae,4851-BQDNX,2025-01-11,Network Problem,4,Open
33111e41-08ae-41fa-8309-c9a79bb446bf,8076-FEZKJ,2024-12-15,Service Request,8,Open
6af33326-5c98-4cdf-b82c-e217dc310eba,8076-FEZKJ,2025-04-14,Service Request,8,Open
c3c29c00-3c17-491d-8669-d5bd7ec6e69a,8076-FEZKJ,2025-07-22,Other,10,Resolved
19c3859d-85d7-4bf7-951a-2a4fcd1cd302,4274-OWWYO,2025-04-17,Billing Issue,8,Resolved
bc001f4a-cd59-434b-ab53-ebbac00c4a8d,7901-TBKJX,2025-03-03,Network Problem,5,Resolved
e04a3555-0e8f-4ec2-b608-eac321ebb6f6,7901-TBKJX,2024-11-19,Network Problem,2,Resolved
88d181a2-f145-44e0-bb42-2d81b5b85fa3,7901-TBKJX,2025-03-22,Other,3,Open
ca78513e-85e2-4063-888a-178b928844ab,7164-BPTUT,2025-04-15,Service Request,9,Resolved
1ee3b0e7-1647-49bf-8af3-b8fbaf928b97,7164-BPTUT,2025-02-20,Service Request,9,Open
5a7333fc-84d0-4e6a-a436-d7051f574e06,7164-BPTUT,2025-02-02,Service Request,5,Open
5f229cec-a56e-4b9f-a2f2-92d9d0be62f4,3049-NDXFL,2024-11-03,Other,10,Resolved
a0405878-eb34-4529-98d7-7f7c0ea15639,2640-PMGFL,2024-12-10,Billing Issue,1,Open
4a6d8b0b-4f0c-49af-b70a-e048ec5e3a99,2640-PMGFL,2025-03-25,Billing Issue,10,Resolved
841b0c3a-cdc2-4d77-bbe0-21d83d27acb1,2640-PMGFL,2024-09-16,Billing Issue,6,Resolved
6dfb11b5-f0c4-4083-a20d-08ae6936e262,1585-MQSSU,2025-01-05,Other,4,Open
2743c223-c5ac-434c-9111-a416b9bb205a,1585-MQSSU,2024-12-21,Service Request,2,Open
fc394dab-3362-48df-b934-819d1de08106,1585-MQSSU,2024-11-23,Network Problem,7,Resolved
f042c136-ee84-42e9-ada0-18bdb51eba2f,2900-PHPLN,2025-02-17,Network Problem,6,Resolved
c0054a24-ab31-4ffa-9667-1492f41ac83a,2900-PHPLN,2024-11-25,Network Problem,10,Open
2cbeb92c-0de7-4916-bbdc-0c6bca603b3c,2900-PHPLN,2025-09-04,Network Problem,2,Resolved
fc4d5321-5230-484f-8692-f09c93c9c15d,5804-JMYIO,2025-08-15,Service Request,3,Open
5a44e684-403a-4324-b963-57ee88147677,5804-JMYIO,2025-03-17,Billing Issue,1,Resolved
8229250d-878a-4b06-a38b-d2a2cb23e912,5804-JMYIO,2024-11-08,Service Request,3,Open
a5b3b5bf-9ace-4249-8b2f-ccc84059f3be,3392-EHMNK,2025-06-24,Billing Issue,3,Open
93e286e1-b244-46b5-95b9-3e130b59974f,3392-EHMNK,2025-06-01,Network Problem,2,Resolved
3d6c1bea-83b9-47cb-9907-4c5eb3e76aef,2568-OIADY,2025-05-14,Network Problem,4,Open
1636ceb6-b913-4c11-8753-c4624f8d6ef3,5493-SDRDQ,2025-07-22,Service Request,4,Open
0dba46cd-ae35-4213-bd68-f29fa054aa69,5493-SDRDQ,2025-08-21,Billing Issue,3,Open
fd0dd98c-8b36-45f7-8dec-374d85c62bfd,5493-SDRDQ,2025-04-17,Network Problem,10,Resolved
940d918e-cefe-45da-823a-1eeba5aba855,0330-IVZHA,2024-12-27,Network Problem,4,Open
f278bfbf-5bfa-4aea-9989-e27a3c8c11a7,0330-IVZHA,2025-06-04,Billing Issue,10,Open
4f403fa3-c0d6-4d89-bd6b-0b6d9b61dcf6,0330-IVZHA,2024-09-27,Billing Issue,1,Resolved
c81d9345-ce14-48c7-87c7-28c472429a85,7721-JXEAW,2024-12-01,Other,2,Resolved
2b530dd1-36f8-4a54-9629-b832ed0ee87f,3446-QDSZF,2025-09-03,Service Request,7,Resolved
24efbf82-fd90-4578-8980-8c2c36afa17c,3446-QDSZF,2025-07-11,Network Problem,3,Open
a8573f39-484c-426a-8a40-f29834a8bf36,3446-QDSZF,2024-12-30,Service Request,3,Open
33e9c3e2-8001-425b-af51-55afc55f9677,1557-EMYVT,2025-07-04,Billing Issue,5,Open
6c0af7c2-cdaa-4f59-930d-fc262adcb1bf,1557-EMYVT,2025-08-25,Network Problem,7,Open
ed854f92-460c-4287-95ac-e6d01e20ba19,1557-EMYVT,2025-02-06,Service Request,3,Open
646609a8-4450-4e81-82f4-09caefca9cbb,8775-LHDJH,2025-01-25,Service Request,1,Resolved
cf893d5d-f823-4370-89be-7eb5174722e8,8775-LHDJH,2025-07-06,Billing Issue,4,Open
d12e6b74-5398-414b-a1ba-d50491e6f4b2,2894-QOJRX,2025-03-10,Billing Issue,10,Open
d7113d6c-5eb1-4b04-aad5-d6b2c9ec9b76,2894-QOJRX,2024-12-12,Network Problem,4,Open
00839d9a-d445-4b90-bbc0-6b43545ecd72,2894-QOJRX,2024-09-15,Billing Issue,10,Resolved
8160dcf5-d310-43f7-9601-ec46ba7d95c6,8314-DPQHL,2025-05-01,Service Request,2,Open
44a9a457-bcab-4a47-816f-b790278efa24,8314-DPQHL,2025-01-23,Billing Issue,8,Resolved
1bc4d2ae-ca42-4a35-ae3b-7029b967b68f,3811-VBYBZ,2025-03-21,Service Request,10,Resolved
de355559-db3c-4683-87d6-1dd225c469e0,5924-IFQTT,2025-04-20,Billing Issue,8,Resolved
86808e22-10e4-4b16-840f-aca079e6415b,8318-LCNBW,2024-10-26,Billing Issue,10,Open
513cfaf9-d6a6-4ea0-bd0d-cf4ec48d43d3,8318-LCNBW,2025-06-25,Network Problem,9,Resolved
afba2a22-8e57-43ee-a060-1f6c4b1044e4,8318-LCNBW,2025-02-26,Other,10,Resolved
2868bf6d-f6c2-44e3-9f88-1b42a0283005,3544-FBCAS,2025-06-01,Service Request,10,Open
7e9a894f-13c8-491f-a932-10b0cc95c4e0,3544-FBCAS,2025-03-20,Billing Issue,7,Open
f73c166b-ab39-4da4-a3fb-c34d1d5b5ede,3544-FBCAS,2025-08-02,Network Problem,3,Resolved
cf061dab-29f2-4ec4-bc1c-9b681b71370c,1684-FLBGS,2024-11-28,Other,2,Open
264bc730-af33-4f80-8740-56a79fa81071,1684-FLBGS,2024-11-18,Other,5,Resolved
e8b84191-0a2d-452c-8061-9b8ce0768a7a,8802-UNOJF,2024-12-16,Network Problem,3,Open
28980b82-3785-44ef-bf5c-517c77b0a7fa,2121-JAFOM,2025-05-21,Network Problem,5,Open
78f1baa6-7692-4cef-9acd-14b8a5b370a6,2121-JAFOM,2025-08-12,Service Request,3,Resolved
2b578c70-4a7f-457b-bf72-47b8bc613003,6817-WTYHE,2024-09-19,Other,6,Resolved
c8082516-ba15-4547-95d6-5c6790d0679b,0455-XFASS,2025-03-20,Other,6,Resolved
958e7b2d-14b0-45aa-af92-c85712529055,3317-VLGQT,2025-09-02,Billing Issue,6,Resolved
b7851408-4b5d-4a5d-bb16-e3f80909e9c3,2080-SRCDE,2024-09-22,Billing Issue,10,Resolved
129121f0-caca-4f22-82da-08899b6fe191,2606-RMDHZ,2025-07-12,Billing Issue,3,Resolved
8ea1e571-f3ae-4410-95ec-1e7277268073,2606-RMDHZ,2024-10-30,Billing Issue,3,Resolved
f4a50193-191d-404f-9387-5ec0e8b0948b,2606-RMDHZ,2024-11-21,Other,1,Open
f3716ba3-5922-4fc5-be9e-c36b4a39588c,2911-WDXMV,2025-05-02,Other,3,Open
34443914-25b8-4148-b354-58e3098f21c5,2911-WDXMV,2024-12-19,Billing Issue,5,Resolved
a54028a2-2f37-4d79-8185-5023bc0c482f,2911-WDXMV,2025-08-25,Network Problem,10,Resolved
3b5d9b7d-1f61-47ee-a28f-90c76aa7b9d3,6284-AHOOQ,2025-05-26,Network Problem,8,Resolved
76f66c0a-4f2b-4f27-838e-ab5bb0041b56,6284-AHOOQ,2025-02-10,Network Problem,7,Open
529d66e1-3a08-4b40-883b-4079704f48d1,6284-AHOOQ,2024-10-06,Service Request,5,Open
a0906c4a-8e75-4847-bca6-ea8b8f3bda4f,6480-YAGIY,2025-01-03,Billing Issue,1,Resolved
57a254f3-efc8-4080-aee3-f581cc1e91a9,6480-YAGIY,2025-02-11,Network Problem,7,Open
6b1c6c92-e3e6-457d-a6c5-b3f9a273ac24,6480-YAGIY,2024-11-10,Other,5,Resolved
beb5f5d9-90c1-470f-93c0-821d49025787,7377-DMMRI,2025-01-10,Billing Issue,4,Open
e7669b62-eb12-4d4e-b9f7-84e65aefcd93,7377-DMMRI,2024-10-13,Other,9,Resolved
b0e6598e-2d45-4891-a8a8-f28bc61a93a0,6960-HVYXR,2024-11-19,Billing Issue,2,Resolved
9d74ab2f-0637-4510-83f2-bd2f29d5aca3,6960-HVYXR,2024-12-06,Other,6,Open
a17e8273-e6c2-4dfd-a0e7-42141a7b52e2,2887-JPYLU,2025-08-19,Service Request,2,Resolved
9ccc23fd-7250-4dc6-a105-22efe9af0262,2887-JPYLU,2025-04-12,Billing Issue,1,Open
989f9eb8-b9f6-47ce-9d25-6b591cbda955,2887-JPYLU,2024-11-19,Other,5,Resolved
db6f7886-d140-46b1-a6a6-7f02845b5bf6,0975-UYDTX,2025-07-05,Network Problem,1,Open
2ce7df88-ea6f-4f89-a2b7-df7e5e672954,0975-UYDTX,2025-08-02,Network Problem,9,Resolved
fbfada99-7494-4cc7-a077-3d8f98ead2b4,4987-GQWPO,2024-11-29,Billing Issue,10,Open
7504fc73-0a1e-4c7c-8c53-ff479d14be22,1552-AAGRX,2024-11-22,Other,3,Resolved
b7e4fcd8-8ddd-4ffb-8a23-24c31efd292d,0519-XUZJU,2025-03-10,Service Request,4,Open
c1dde9c1-18d7-4c44-abd9-7ca2518a75ef,6034-ZRYCV,2024-09-22,Network Problem,4,Resolved
8f8507bb-f5d3-42c8-b5d7-665efc48efe8,6034-ZRYCV,2025-03-12,Network Problem,9,Open
25e58b99-aae3-417e-b01b-a668a39240c3,3804-RVTGV,2025-06-26,Other,8,Resolved
0e332f4f-06c5-467e-bdc2-9c1d63cc0a88,3804-RVTGV,2025-05-06,Network Problem,6,Open
1b7c2495-0531-4de6-b2db-b54f09711e9a,3804-RVTGV,2025-08-14,Network Problem,6,Resolved
b8303a13-accb-48d2-a22f-23d410b1976d,9644-KVCNC,2025-07-16,Other,8,Resolved
93e60fa1-cfc9-4d82-9fcd-2a7c48ebf687,9644-KVCNC,2025-06-21,Billing Issue,2,Resolved
01bd08b1-a16f-4f2f-bb06-ff3c9a445c6f,0869-PAPRP,2025-03-22,Service Request,9,Open
19cc6c76-5480-4a93-b0d8-e6524091602d,2882-DDZPG,2024-10-04,Other,4,Resolved
407eac50-9332-40f9-9847-89a46aa81b3e,2882-DDZPG,2025-07-21,Billing Issue,4,Open
b2e5f148-e619-41aa-bb0a-5f2698d7f9d7,3012-VFFMN,2025-09-08,Billing Issue,6,Resolved
0eb20bb9-eb36-4db0-a5ed-a7ca3c6f5485,3012-VFFMN,2024-11-04,Billing Issue,8,Resolved
c31135f9-b5c4-465d-ba7c-3a15bb9fef18,3012-VFFMN,2025-01-20,Service Request,2,Open
272f7470-c0e6-4714-b593-0c431508335e,9931-DCEZH,2024-12-12,Other,9,Open
cc9d4b92-0110-4426-aa15-be9d80836577,9931-DCEZH,2025-08-20,Service Request,3,Resolved
f58f31ed-d693-48fb-887f-1141ef300a1e,1589-AGTLK,2025-09-06,Network Problem,10,Resolved
93006508-76b3-4790-909b-d417cf7b9aee,1589-AGTLK,2024-11-30,Network Problem,2,Open
5ba85aa8-b8d8-414b-acf9-771b8a3153b2,4701-AHWMW,2025-06-07,Billing Issue,6,Resolved
1ba448fe-d15c-4556-9575-698e04eac34b,4701-AHWMW,2024-09-10,Billing Issue,8,Resolved
1777906c-bfa8-4129-afa8-5a5240d8b3a7,4701-AHWMW,2025-03-06,Service Request,2,Resolved
977e8eb1-e6aa-41ff-a1ef-10c56098ff86,9174-FKWZE,2025-05-26,Billing Issue,7,Resolved
4d3dead2-6fb6-42ff-b09a-6585e941c596,9174-FKWZE,2025-08-14,Billing Issue,1,Resolved
c0fc8e7f-23f4-4891-85c5-ea435f80b33e,0301-FIDRB,2025-04-24,Billing Issue,2,Open
5e8f3cde-0aad-428e-b4d9-e6f4f993962e,3882-IYOIJ,2025-08-20,Service Request,10,Open
46d211ed-8abe-4a64-90cd-230c3306b86c,1391-UBDAR,2024-10-17,Billing Issue,10,Open
8b0a9766-5198-4c5c-a51e-935446d88254,3398-GCPMU,2024-12-15,Network Problem,8,Resolved
e5f4ce96-df9b-426b-a6ee-f0ab28f6169d,3398-GCPMU,2025-05-18,Billing Issue,10,Open
48159e02-d5cb-4e12-a60c-0e6b07aa3a4a,3398-GCPMU,2025-08-09,Other,2,Open
7ddc69ac-5f41-471a-a6ec-d4897dd6fe79,2911-IJORQ,2025-08-14,Service Request,4,Open
42098427-e4c3-48c3-942d-60e994b596bb,2911-IJORQ,2025-08-22,Service Request,4,Open
3aa48147-f763-4923-a76f-6e1c8e1d063a,3254-YRILK,2025-04-09,Network Problem,3,Resolved
90d8ec3c-24db-485d-aee3-3d7ace8d6512,3254-YRILK,2025-06-29,Service Request,6,Resolved
6bf96eb9-f6e8-4c1c-aace-969a57c1bd49,3254-YRILK,2025-08-03,Other,8,Open
8d075657-6f42-459f-9208-8da04822674b,9921-QFQUL,2024-11-24,Service Request,1,Open
7ced349f-f93d-4ded-8e90-375bc44aba6b,5829-NVSQN,2025-07-04,Network Problem,2,Resolved
872e4caf-07f3-41c9-8141-cea9919cc9b0,0599-XNYDO,2025-01-23,Other,1,Open
84e6ac20-503c-49b5-ab81-a5a5fb80cefd,2896-TBNBE,2024-10-24,Service Request,4,Open
e89a4a4d-479c-4a5f-9b08-a9a6dcde0de0,2896-TBNBE,2025-04-24,Network Problem,4,Open
406616b1-e1da-4c8a-9902-a524f6104fc2,2896-TBNBE,2025-07-14,Network Problem,10,Resolved
dca6145d-3cf0-4865-b9b5-45a3cb3f618d,2037-XJFUP,2024-09-17,Other,2,Open
a6294be6-906d-491b-af78-26e5496e47f4,2333-KWEWW,2025-03-07,Billing Issue,3,Resolved
af67dd98-5876-4f92-8dec-38a6310147d3,2333-KWEWW,2024-11-20,Other,2,Open
42940285-3e79-4e85-8e7b-d0af0b9723d3,8807-ARQET,2024-12-23,Service Request,7,Resolved
51bb62ca-86cd-4cf1-9670-6f5f3743b1d4,8807-ARQET,2025-07-28,Service Request,5,Resolved
c76f331b-f5c3-4c39-adac-ac54746a1f37,8807-ARQET,2025-05-03,Billing Issue,4,Open
62670f6b-796a-4423-9428-9d63162206a7,1921-KYSAY,2025-03-09,Billing Issue,2,Open
925210fa-4fcb-42f1-a26e-4d5a1c56c303,2143-LJULT,2024-12-13,Service Request,3,Resolved
b4877bf9-897a-47c1-b178-1361efbf4a56,2143-LJULT,2024-10-11,Network Problem,7,Resolved
5c9a29ba-3e8c-4de2-8142-06eb1562d367,2143-LJULT,2025-05-03,Billing Issue,7,Open
532f3829-49d4-4a41-9ac9-21a7420e9aa1,8849-PRIQJ,2025-04-02,Service Request,5,Open
b46bb435-e629-4e75-8de8-7b236376968b,8849-PRIQJ,2025-03-02,Service Request,1,Open
0b553617-834b-4f3c-9686-57cb07e7a3b1,6110-OHIHY,2025-03-13,Network Problem,1,Resolved
ccc7b009-d2a0-4ac2-ab32-e2d2da9a0ff3,6110-OHIHY,2024-11-10,Other,2,Open
b187fc06-cc4d-4c11-b968-dba12f066e2b,3347-YJZZE,2025-03-24,Service Request,7,Open
d0e91d60-e68f-4e0b-8fa8-830f8391d8ae,3280-NMUVX,2025-07-26,Billing Issue,1,Resolved
80cda638-ae1e-417c-aaef-dd44c8734324,3280-NMUVX,2024-11-17,Other,6,Open
d457e591-54ac-4a6d-9053-679f3cc7e7d0,6275-YDUVO,2025-02-06,Service Request,1,Resolved
3a6e377b-5843-4c77-8db8-825868995173,6275-YDUVO,2025-05-01,Network Problem,6,Resolved
da29180f-0e26-4ab8-ac7f-f0dcf95fc595,1768-HNVGJ,2025-07-26,Service Request,9,Resolved
481ed805-f087-49e8-96dc-c2f1d10c776a,0743-HNPFG,2025-01-08,Billing Issue,1,Open
f1c023f9-f263-4085-99c4-111d7cc67753,4229-CZMLL,2025-02-24,Other,9,Resolved
5c9f4163-0224-4ce2-b3ee-7ecef49a7b87,4229-CZMLL,2025-07-11,Billing Issue,10,Open
6e2a5c22-ff2c-4d25-95fd-3b0bce255ada,4229-CZMLL,2024-09-28,Network Problem,7,Resolved
fb146d66-4a85-48ea-a922-8760ab67b190,0374-FIUCA,2025-01-22,Service Request,2,Resolved
7e30ab61-335c-4a1f-a614-d52e03413b5a,6356-ELRKD,2025-05-18,Billing Issue,9,Open
d46fb42e-720f-47c5-985d-86690c5e67a7,6356-ELRKD,2025-01-29,Other,3,Open
c951630d-1b0d-4ac3-8db8-9660d4dcdc0a,2865-TCHJW,2025-04-05,Billing Issue,4,Open
2e6b5a80-54fa-4534-bb34-63c3268fd7b2,2865-TCHJW,2024-09-22,Network Problem,5,Open
0db17592-1ee5-4f2c-8f6b-5a01d9914ff3,5315-CKEQK,2025-06-12,Other,7,Resolved
92e96382-3015-473b-8d1c-ed9a0acd1c0f,0454-OKRCT,2024-12-29,Other,3,Resolved
80f88300-6c5c-4382-8c34-f19eeaed378b,0454-OKRCT,2024-10-22,Network Problem,9,Resolved
b0cc444a-d3d9-4b1c-a23f-a89c78e811a6,1258-YMZNM,2025-04-08,Network Problem,6,Resolved
23737b69-049d-401b-b13d-74cb4d7549d9,1258-YMZNM,2025-08-16,Other,5,Resolved
e39ef2c1-a19a-4054-b784-97c7daf9b5c4,1258-YMZNM,2024-10-28,Service Request,3,Resolved
f946124a-9a0c-4701-8a1a-1772e7559105,5909-ECHUI,2025-08-05,Billing Issue,10,Resolved
79530347-5fbe-4149-bb82-d0748a3e242e,0895-LNKRC,2025-04-22,Network Problem,10,Open
a28f0ee0-e8d3-43c7-a574-17530928ac1c,3727-OWVYD,2024-09-27,Service Request,2,Resolved
9a4126dd-9aa7-4b57-8190-025cf98005a7,3727-OWVYD,2025-07-06,Network Problem,5,Resolved
0ad8494e-8baa-4b68-b4d3-54be3e6517bb,3727-OWVYD,2024-12-18,Other,3,Resolved
cb0c2ed8-bb10-4978-801d-780461c82871,8485-GJCDN,2024-11-02,Billing Issue,5,Resolved
88e306f3-a9d1-4ffe-9c05-219b415e27f0,8485-GJCDN,2025-07-03,Network Problem,4,Resolved
340c3b79-5dff-46f7-9863-ceaef103e60e,7131-ZQZNK,2024-11-10,Other,1,Resolved
650c6295-664b-498f-ad75-a11096e52fd6,7131-ZQZNK,2025-03-03,Network Problem,2,Resolved
02bcc211-f49a-4cab-8bdf-68416ee4dcb6,7131-ZQZNK,2025-06-24,Network Problem,10,Open
6eb905e4-9761-4af4-aae3-23610a0ea590,7841-FCRQD,2025-04-12,Billing Issue,5,Resolved
b0fcaca5-ce5b-4937-affb-8d7280e2bfa6,2576-HXMPA,2025-06-19,Network Problem,8,Open
c8c94aae-636c-4412-81f6-72eee0311ecc,2576-HXMPA,2025-08-31,Network Problem,5,Open
07464a76-293e-46ff-964d-8fd8e89014ed,2576-HXMPA,2024-12-05,Billing Issue,8,Open
b247fbdf-c874-4391-b9c2-56a707a70802,3727-OVPRY,2025-02-15,Service Request,1,Open
d697218c-4044-4f64-9798-762c3382b992,4361-JEIVL,2024-12-29,Billing Issue,4,Open
db258d77-6e4d-49af-9a02-31d32a72ec97,8100-PNJMH,2025-06-20,Billing Issue,5,Resolved
bf7cd425-ed9b-4022-a19a-1defbd283795,8100-PNJMH,2025-03-29,Network Problem,1,Open
60f401d0-6f13-47ed-999a-a5913bde116d,7159-NOKYQ,2025-04-22,Billing Issue,1,Resolved
8649d108-4125-4e96-9cf8-7bc931da3a04,7159-NOKYQ,2025-03-21,Network Problem,3,Open
af7bbc7b-cd4e-4185-af16-2563358affb0,7159-NOKYQ,2025-07-28,Other,3,Open
24b29c88-ecba-4877-8fd5-069c8f8fa0fc,3763-GCZHZ,2025-04-04,Billing Issue,9,Resolved
affd7c3f-973d-475c-aefe-99e8cd108198,0607-DAAHE,2025-04-15,Network Problem,8,Open
55e97e30-4c09-4ae7-8754-ad7c99254dd8,0607-DAAHE,2024-12-16,Billing Issue,10,Open
0c2f3ca2-1cdf-4478-8e76-4799b3df7cda,4680-KUTAJ,2025-08-22,Other,8,Resolved
87a1fa18-8230-41ef-8803-da12204579b1,4680-KUTAJ,2025-06-26,Other,7,Resolved
f29f2a8f-9552-41ad-9778-2c704b7abb83,4680-KUTAJ,2024-11-21,Billing Issue,7,Open
31b99e6b-c200-48d0-bf28-60b998ed655a,2040-LDIWQ,2024-12-16,Network Problem,6,Open
505479fb-7dc6-4785-9b02-3efc354ce658,2040-LDIWQ,2025-03-03,Other,6,Resolved
06117b44-6abd-4b4a-8945-fb18480becd0,0235-KGSLC,2025-06-15,Network Problem,3,Open
d39f5714-a767-4c92-a35f-20e660d6f658,1596-BBVTG,2025-03-03,Service Request,7,Open
a74767be-6fed-4c4c-a623-3e15f48a7830,1596-BBVTG,2025-03-31,Billing Issue,10,Open
46d6984a-1053-4b9a-9cf0-9e83e11a7863,9286-DOJGF,2025-05-03,Other,9,Resolved
21310368-fe85-4b71-af89-9fb2c04cc638,9286-DOJGF,2025-05-08,Other,7,Open
33d1669c-e199-4fb4-aa86-e4e197df7fd8,4931-TRZWN,2025-05-09,Network Problem,10,Open
b0504c8c-5316-463a-b114-6a5ff0f77441,8455-HIRAQ,2025-08-11,Network Problem,6,Open
2b2893c4-190e-445a-a06f-921f15b08aef,8455-HIRAQ,2025-06-23,Billing Issue,3,Resolved
d69d9548-3e3f-4446-a807-99c0409a9fbe,8198-RKSZG,2025-05-31,Other,8,Open
e5344d27-c13c-4d5f-a7ad-a63931454d97,8198-RKSZG,2025-06-15,Network Problem,4,Open
5340c07b-3600-4a3d-bc35-73b8572e71c5,9233-PSYHO,2024-10-22,Service Request,6,Resolved
dd65a0c4-81e3-4483-ad6b-0af6a0cf9286,9233-PSYHO,2024-12-12,Other,8,Open
0a6438d8-5a87-47a6-ad0e-ad0a5960ef78,9710-NJERN,2025-03-08,Other,7,Open
